Timestamp start: 1747217234902
Timestamp end: 1747218075204

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      258.3   188.5    68.9    99.9   110.5   214.4   287.3   330.8   360.0   391.3   429.0   492.0  1068.1  2057.7  3051.0  74058.5    74136
read      284.6   425.8    68.9   111.3   124.3   207.2   249.7   274.5   293.5   317.3   351.8   435.4  2839.9  4195.3  7910.6 130628.0   130756
read      244.5   151.9    63.8   101.5   111.7   212.7   276.2   311.7   336.9   366.3   402.5   460.9   762.2  1595.2  2413.2  70074.0    69916
read      253.3   160.4    63.8   101.0   111.6   218.1   289.6   330.7   358.0   387.5   423.3   478.3   802.8  1692.5  2760.8  71998.0    72019
read      251.3   159.3    63.8   100.2   110.5   211.4   285.8   329.6   358.3   388.7   425.9   485.4   837.1  1598.3  2009.0  77906.5    78070
read      248.2   207.0    63.8   102.7   113.3   196.0   254.9   295.3   327.4   366.7   417.8   503.6  1098.0  2496.0  3530.3 100044.0    99548
read      234.1   126.0    68.9   102.9   115.3   220.4   265.9   289.7   306.1   324.5   347.9   387.0   562.9  1671.5  2504.7  36245.0    36393
read      337.9   329.2    68.9   146.0   168.6   280.4   330.6   360.7   383.5   411.9   453.9   543.6  1676.7  3660.0  7577.6 172310.5   172591
read      187.3    84.9    63.8   107.7   122.0   180.4   200.6   212.3   220.4   231.0   245.5   270.6   364.9  1199.2  3151.1   8387.5     8325
read      258.5   186.0    68.9   100.3   110.9   216.2   286.7   328.8   357.2   388.0   426.8   491.5  1054.4  1944.2  2751.2  73388.5    73684
read      245.6   140.7    63.8   101.0   112.3   224.5   280.3   310.9   331.6   354.5   383.7   431.0   742.9  1429.0  3512.1  48473.5    48420
read      180.8   103.2    59.1   104.3   118.0   171.2   190.8   201.3   210.2   220.0   234.3   260.0   398.2  1192.7  3140.6   6911.5     6828
read      300.6   345.4    68.9   109.5   122.2   209.2   260.1   296.0   328.7   380.7   518.8   865.3  1704.6  3807.9  7630.0 117905.0   118747
read      181.1    71.8    63.8   106.0   119.3   174.8   194.0   205.0   213.7   223.9   235.9   259.5   349.3  1114.6  1377.6   7097.0     7123
read      384.5   388.6    74.4   161.4   186.2   297.0   348.4   383.9   413.0   454.7   523.5  1141.6  1946.0  3983.0  7770.6 175044.5   175577
read      242.0   163.0    68.9   118.1   133.7   220.5   260.9   283.4   299.4   319.3   345.7   392.7   668.9  2385.9  4493.0 147812.5   147498
read      231.4   106.7    68.9   103.8   116.1   222.0   263.8   286.0   301.5   319.8   344.3   384.3   516.4  1216.3  1685.5  35835.0    35814
read      251.8   160.3    68.9    99.8   110.7   223.5   285.0   320.1   344.2   370.6   401.7   456.4   902.9  1746.1  2208.4  59019.0    59488
read      350.6   342.8    74.4   143.5   166.4   283.4   338.0   371.4   397.9   431.8   481.8   626.7  1694.6  3633.2  7880.9 167113.5   167483
read      241.5   180.0    63.8   102.3   112.8   199.2   259.6   295.5   322.6   355.8   400.1   469.6   895.0  2069.7  3372.0  88374.5    88988
read      196.0   156.5    59.1   108.9   122.8   183.3   206.1   218.5   228.5   239.8   255.6   284.2   415.4  3234.8  7540.3   9933.5     9869
read      261.6   241.4    63.8   106.2   118.0   201.6   255.8   292.0   321.3   365.7   439.9   595.5  1158.7  2959.9  6181.8 110860.0   111786
read      253.4   210.1    63.8   101.6   112.3   201.9   266.2   307.7   338.6   374.5   422.0   503.3  1167.3  2221.1  3328.7  92535.0    92736
read      319.2   328.4    68.9   145.0   166.2   270.4   318.5   347.1   369.3   396.8   434.0   504.5  1586.2  4685.4  7540.1 178896.0   178657
read      215.1   119.1    63.8   102.8   113.0   187.0   234.9   264.2   284.7   308.4   338.8   391.3   636.8  1287.9  2849.3 108823.0   108877
read      211.1    90.7    74.4   107.2   121.8   203.4   231.8   248.0   259.6   272.7   291.5   320.9   464.0  1224.3  1597.2  19049.0    19091
read      250.1   236.2    63.8    99.3   109.8   210.6   264.7   293.9   315.5   342.7   382.1   455.4  1202.2  2770.4  7616.4  65691.5    65772
read      270.6   266.9    63.8   100.7   111.5   209.7   275.5   316.7   347.2   383.3   430.3   534.3  1552.3  2916.6  7126.1  79388.5    79060
read      245.2   234.5    63.8   101.9   112.6   194.8   250.4   284.8   311.0   343.6   390.4   474.4  1183.0  2988.0  7050.8  99787.5    99953
read      233.8   179.2    63.8   105.7   120.0   212.9   245.0   263.6   277.0   293.4   315.8   361.9   964.7  2323.6  3379.2  24315.0    24354
read      412.0   659.6    63.8   131.8   152.9   258.1   305.2   335.9   361.5   397.1   469.1  1404.6  3468.3  6777.7  8077.0 143875.5   144236
read      295.8   337.5    68.9   129.4   147.8   244.4   287.9   313.3   333.0   358.2   394.6   465.2  1896.6  3598.2  7674.6 167945.0   168093
read      211.8    74.9    68.9   106.5   121.1   207.8   237.8   254.5   266.6   280.4   298.4   326.5   400.8   835.8  1089.2  21918.0    22028
read      255.3   218.3    68.9    99.3   109.6   209.5   275.4   315.6   344.3   376.4   417.4   484.5  1103.8  2699.3  3765.6  77539.5    77499
read      259.5   269.4    63.8   106.2   118.1   197.9   244.3   273.4   296.1   326.2   373.0   626.4  1424.4  3381.1  5449.1 128704.5   128271
read      213.2   136.6    63.8   104.5   115.2   185.8   229.3   256.0   275.5   298.8   328.2   373.7   603.9  1681.7  3072.4 126674.0   126673
read      236.0   134.3    63.8   100.9   112.4   220.4   267.7   293.5   311.7   332.7   360.1   401.5   605.3  1567.7  3198.7  43493.5    43605
read      242.7   211.4    68.9   102.3   112.9   194.0   248.6   283.4   310.7   344.7   393.1   478.1  1090.3  2729.2  3229.8 103081.0   103217
read      246.1   176.4    68.9   102.0   112.5   199.9   265.2   308.0   339.4   375.0   418.6   485.6   907.4  1930.8  3355.5  94006.0    93706
read      221.2    96.7    68.9   104.9   119.4   214.7   249.5   268.0   281.0   295.7   315.4   345.4   445.9  1250.0  2601.0  23287.5    23247
read      257.1   206.3    63.8    99.7   110.0   212.0   281.1   322.8   351.8   384.7   425.1   491.9  1072.0  2418.5  4258.0  77139.0    77378
read      193.3    78.3    63.8   108.3   124.5   186.5   209.4   221.8   230.8   241.9   256.7   284.1   383.0   977.5  2557.8  10418.5    10495
read      320.4   516.7    68.9   113.9   128.9   218.3   260.4   285.7   305.7   332.0   372.5   550.9  3231.7  5302.5  8058.3 134344.5   134841
read      212.3   112.9    68.9   104.3   114.7   187.0   232.0   259.9   279.7   302.9   331.7   374.4   554.1  1360.3  1823.1 120477.5   120602
read      230.7   119.8    68.9   102.1   114.2   221.0   261.9   283.8   299.5   318.4   343.1   382.9   540.9  1242.1  2364.7  36880.5    36975
read      277.6   328.0    68.9   116.0   131.0   219.7   266.4   294.6   316.3   343.2   382.5   462.4  1693.1  3661.4  7590.7 150994.0   151323
read      212.1   109.6    68.9   102.5   112.5   186.5   235.5   265.2   285.6   309.1   338.3   384.3   541.4  1028.4  2513.8 105035.0   105217
read      214.6   119.0    68.9   103.9   114.2   187.2   235.3   264.8   285.2   308.6   337.7   383.9   590.1  1313.1  2158.1 110775.5   110653
read      211.7   125.6    63.8   104.6   115.4   186.2   229.1   255.7   275.3   298.6   328.0   372.3   546.6  1536.1  3146.5 127886.0   127593
read      213.3   123.8    63.8   102.9   112.9   187.7   238.0   267.6   287.7   310.0   337.4   379.1   504.2  1319.0  2113.1 101274.0   101096
read      229.8   151.5    68.9   116.3   130.3   206.5   245.3   268.5   285.7   306.4   333.8   378.3   589.6  2210.7  3827.3 158860.5   158958
read      215.8   150.0    68.9   107.0   118.5   190.4   231.4   256.7   275.1   297.0   325.2   369.3   558.3  1947.4  4390.0 136471.5   136541
read      230.7   141.7    68.9   117.9   132.1   208.5   246.2   269.0   286.1   306.5   333.3   374.8   570.9  1965.2  3112.1 165248.0   164999
read      224.9   111.4    63.8   117.4   131.4   206.0   243.1   265.7   282.4   302.6   329.6   372.6   518.3  1483.5  2592.9 165108.5   164911
read      234.9   163.7    68.9   100.5   110.7   196.7   256.9   292.7   318.1   347.8   387.7   451.3   777.6  1971.3  2940.0  88089.5    87904
read      282.6   272.4    68.9   126.6   143.8   236.1   281.4   308.6   329.2   354.9   390.8   459.3  1512.2  3438.5  7206.0 169580.5   169356
read      238.9   176.4    63.8   100.1   110.5   209.2   264.8   293.4   314.5   339.9   373.8   434.9   870.6  2174.4  3169.5  67618.5    67870
read      296.1   295.0    68.9   129.8   147.8   242.8   287.0   313.3   333.9   360.1   397.9   487.2  1575.8  3560.9  7063.3 167773.0   167602
read      233.8   139.4    68.9   120.7   135.8   213.1   250.3   272.1   288.7   308.6   335.0   378.2   553.1  2012.7  2956.9 169897.0   170450
read      237.4   146.7    68.9   100.2   110.5   208.9   269.6   301.7   324.8   352.7   388.9   445.6   701.5  1413.8  3207.8  73047.5    72942
read      201.7    88.2    68.9   108.1   124.0   195.3   221.0   234.3   244.8   256.6   272.8   300.7   393.7   978.1  1695.9  13891.0    13873
read      242.5   133.3    63.8   101.6   113.7   224.5   276.1   304.8   323.7   345.4   372.5   417.2   676.1  1417.3  2984.0  45196.5    45295
read      290.7   316.8    68.9   122.1   138.8   232.2   277.2   304.5   325.0   351.5   391.3   487.3  1687.0  3485.5  7570.4 157922.5   157697
read      213.1   111.0    68.9   104.2   114.8   187.3   233.1   261.5   281.6   304.8   334.2   379.6   583.1  1257.4  1843.5 117158.0   117232
read      212.5   105.5    63.8   102.4   112.6   188.3   239.0   268.0   287.9   310.3   337.6   379.7   506.5  1114.4  1930.2 100922.0   101152
read      245.9   143.9    63.8   101.7   113.1   226.3   280.3   310.1   330.8   355.1   385.6   432.0   700.0  1512.9  2931.9  50493.5    50333
read      312.8   376.4    68.9   113.9   129.2   220.6   268.2   297.0   321.3   357.2   425.9  1093.3  1830.6  3659.9  7627.8 136456.0   136447
read      228.7   159.9    63.8   114.7   128.6   204.4   243.3   267.0   284.3   305.4   333.4   378.0   593.8  2604.2  4308.7 158036.5   158298
read      239.7   150.3    63.8   100.6   111.0   212.2   272.0   303.8   326.0   353.4   388.3   441.8   697.6  1653.4  3639.1  69374.0    69328
read      324.9   410.2    68.9   134.7   154.6   255.2   299.5   326.6   347.5   376.1   419.2   515.0  2742.3  5297.9  7799.7 164839.5   164566
read      235.1   168.5    68.9   100.0   110.2   207.2   264.9   295.0   316.7   342.2   375.3   428.9   630.4  2330.1  4098.6  70851.0    70740
read      242.9   194.0    68.9   103.9   115.0   196.6   251.9   288.8   316.7   351.6   400.2   481.5   962.2  2433.7  3756.6 106984.0   106915
read      213.1   123.1    63.8   104.8   115.6   186.6   230.1   257.1   276.7   300.2   330.2   375.9   587.3  1542.2  2389.1 126838.0   126425
read      242.8   161.7    68.9   100.7   111.0   205.5   269.2   306.0   333.3   365.4   403.8   466.0   814.6  1815.0  2748.2  79524.0    79083
read      255.2   281.1    63.8   110.9   123.9   205.7   250.2   276.3   296.3   321.0   357.3   427.9  1477.1  3460.0  7222.5 143102.0   143445
read      241.3   175.9    68.9   119.4   134.3   215.7   256.2   280.3   298.0   320.0   350.1   401.5   628.6  2501.8  6203.8 165266.0   165502
read      232.1   127.1    68.9   101.8   113.4   219.9   262.5   285.5   302.1   321.0   346.9   388.6   568.2  1587.2  2758.7  40743.0    40820
read      227.4   107.0    68.9   105.4   119.5   219.7   255.3   273.8   287.8   303.9   324.2   359.5   508.4  1422.3  2542.0  25011.5    25097
read      224.4    96.3    68.9   105.1   119.0   217.5   254.6   273.9   288.0   303.8   322.4   356.0   457.4  1077.5  1742.3  26666.5    26808
read      250.5   223.8    68.9    99.6   110.3   212.9   275.8   312.2   337.6   367.0   403.6   464.2   881.7  2541.6  9281.9  72573.5    72990
read      255.0   234.4    63.8   104.8   116.2   197.6   250.0   284.8   313.3   352.2   415.3   557.4  1301.3  2551.0  5996.2 113997.5   113963
read      239.0   173.8    63.8   102.2   112.7   197.0   255.5   291.9   318.7   353.2   398.7   468.5   824.9  2164.3  3190.5  97175.5    97475
read      216.6   123.2    68.9   107.6   123.0   209.2   239.3   255.9   267.6   280.8   297.3   327.2   422.7  1448.5  3567.4  18628.0    18649
read      342.1   502.6    68.9   125.0   143.0   240.3   285.7   314.8   339.1   372.1   426.1   611.7  3094.4  5364.5  9017.4 150396.0   150293
read      213.7   121.6    59.1   104.2   114.7   187.0   231.8   259.8   279.7   303.1   332.6   378.5   611.6  1395.9  2917.0 118799.5   119407
read      243.5   249.1    63.8   100.6   110.9   204.8   268.1   303.4   328.8   358.8   396.8   458.3   754.4  2222.2 12317.7  80017.0    79895
read      262.4   292.2    68.9   111.2   124.3   208.1   253.0   279.6   299.4   324.0   359.4   434.3  1653.8  3405.4  7227.2 137602.0   137569
read      226.8   121.2    68.9   109.1   120.2   200.0   249.4   278.1   298.6   322.6   354.1   403.8   649.3  1362.4  1987.0 109862.5   109784
read      262.2   195.4    68.9   104.7   116.5   234.0   289.6   319.6   341.6   367.1   400.2   458.8  1041.3  2245.9  3379.6  52196.0    52195
read      291.0   255.4    59.1   110.3   123.2   220.4   296.9   355.9   397.0   441.6   499.0   608.3  1433.6  2577.3  5395.2  97295.0    97072
read      266.4   184.7    68.9   103.4   114.6   222.3   298.1   343.0   372.4   403.9   444.3   513.5   980.1  2015.6  3109.3  75397.0    75134
read      300.7   264.1    68.9   111.1   124.9   227.0   310.8   372.4   412.2   456.0   513.6   628.8  1495.5  2761.2  6254.2  97162.0    96879
read      303.5   230.1    68.9   137.8   157.4   264.8   315.7   346.7   371.4   401.9   445.4   524.9  1391.7  2686.4  7667.4 160409.0   160599
read      252.6   175.0    68.9   104.6   115.7   218.7   281.8   316.7   342.2   373.1   414.2   477.4   791.0  1890.4  3718.8  71008.5    71249
read      269.1   195.4    63.8   104.9   116.5   221.3   297.7   344.6   375.4   409.6   452.0   525.1  1078.5  2131.9  3329.9  78661.0    78672
read      265.7   184.0    68.9   104.0   115.4   230.0   301.0   341.1   368.3   398.3   435.3   496.1   882.1  2032.1  4506.4  66052.5    66141
read      328.1   311.9    68.9   142.3   163.7   274.2   326.7   359.6   385.5   418.6   465.5   557.7  1694.8  4047.9  7569.7 156948.0   157119
read      242.8   182.6    68.9   107.5   121.0   231.0   270.8   292.5   308.7   327.2   350.3   390.5   583.4  1772.9  7715.4  32570.5    32402
read      325.9   463.2    68.9   116.6   131.8   223.3   269.9   297.8   321.3   353.7   407.7   868.0  2730.1  4803.2  7999.8 120514.0   120835
read      222.3   115.7    63.8   106.4   117.2   196.7   248.7   278.1   298.5   321.6   351.7   399.0   564.5  1184.9  2656.0 101046.0   101524
read      318.6   184.2    68.9   149.8   171.6   289.1   346.4   383.0   410.6   445.2   490.6   559.7   716.6  2587.1  5567.9 177426.5   177702
read      293.5   196.2    68.9   137.0   156.8   264.6   315.4   345.3   369.2   398.4   438.6   507.5   729.7  3075.2  6290.9 155225.5   154983
read      344.3   207.8    68.9   158.0   181.9   307.0   371.1   414.2   448.4   490.4   543.5   623.3   801.5  3038.3  4658.6 175292.0   175537
read      319.4   199.3    68.9   143.8   165.7   282.3   342.3   381.5   412.3   452.4   506.0   591.8   775.1  2835.6  5303.2 177556.0   177715
read      230.7   127.1    68.9   110.1   124.2   219.3   254.9   274.8   289.8   307.4   330.1   367.9   546.7  1437.4  2767.4  25884.0    26001
read      337.3   315.0    74.4   146.0   168.4   285.1   340.8   375.2   401.7   435.0   482.5   571.0  1674.8  3689.1  7664.1 159717.5   159885
read      247.7   158.9    68.9   119.3   134.3   221.3   266.3   292.4   312.3   336.6   368.8   424.3   676.1  2270.8  3178.4 144702.5   144266
read      253.0   181.6    68.9   120.1   135.5   222.9   267.9   294.3   314.5   339.6   373.1   432.0   820.2  2630.5  4294.8 142594.0   142386
read      247.5   135.5    68.9   105.6   118.2   233.3   279.7   304.7   322.3   343.4   370.3   413.8   708.7  1661.0  2160.9  39534.5    39646
read      271.0   183.8    68.9   105.1   116.6   233.7   305.3   345.2   373.1   403.5   441.6   511.9   982.5  1893.6  3403.6  63714.5    63535
read      303.5   340.9    68.9   116.3   130.9   225.3   281.4   317.2   346.8   389.7   465.8   700.6  1880.9  3666.3  7579.2 111808.0   111750
read      348.7   230.9    74.4   161.6   186.6   312.6   376.5   418.2   450.6   491.0   543.1   622.0   797.2  3101.6  4282.3 178542.0   178544
read      276.2   176.5    63.8   130.3   148.5   247.8   295.5   323.9   345.8   373.6   413.9   487.9   730.4  2733.9  3736.5 143572.0   143598
read      232.9   149.4    68.9   112.1   125.0   206.3   252.3   279.4   298.9   322.3   352.8   401.9   643.9  1896.9  3242.4 123221.5   123314
read      232.2   142.9    68.9   111.2   123.2   203.8   251.8   279.9   300.2   323.9   356.3   408.2   676.9  1846.4  2877.6 117150.5   116900
read      227.7   133.6    68.9   109.8   121.3   201.0   249.4   277.2   297.6   321.2   351.7   399.8   617.8  1608.7  3086.1 111600.5   111580
read      232.9   137.8    68.9   113.1   126.4   208.1   252.8   279.1   298.1   321.2   352.1   401.4   629.2  1927.9  2868.5 128859.0   129042
read      247.3   182.5    68.9   115.2   129.5   216.4   264.0   291.4   311.7   336.3   369.3   429.3   796.8  2681.8  3943.1 129647.5   129909
read      321.0   189.8    68.9   147.5   169.6   289.1   347.8   385.6   414.7   451.6   499.9   574.9   743.1  2973.8  3858.8 176454.5   176569
read      221.1    91.9    68.9   112.1   127.4   216.4   245.1   261.4   272.8   287.1   304.6   333.4   425.8  1181.6  2653.1  18620.5    18561
read      281.4   254.2    68.9   106.4   118.5   221.4   295.6   343.6   376.8   414.0   461.6   558.8  1345.3  2786.5  7362.0  82803.5    82982
read      260.9   148.9    68.9   104.2   116.1   236.7   297.7   332.0   355.8   382.8   416.0   467.0   810.1  1478.9  2109.9  53076.0    53156
read      310.9   350.7    68.9   124.7   142.1   243.8   294.9   326.2   350.8   383.7   432.0   544.8  1908.0  3787.2  7722.8 141218.5   141177
read      236.4   103.3    68.9   110.9   126.6   229.2   264.9   283.3   296.3   312.7   334.1   369.3   518.1  1340.0  1661.7  24600.5    24545
read      224.6    94.2    74.4   111.7   128.3   217.6   249.8   266.6   278.1   292.6   311.9   343.0   460.4  1180.7  1872.3  17939.5    18002
read      299.5   360.8    68.9   118.7   134.7   232.3   282.6   312.2   335.3   365.0   407.6   505.9  2336.7  3607.7  7847.4 131480.0   131807
read      250.3   136.4    68.9   104.8   117.3   234.4   286.0   313.1   332.3   354.7   383.2   427.9   677.8  1530.1  2723.6  43144.5    43050
read      267.9   178.3    68.9   106.2   118.5   239.2   301.0   335.3   359.5   387.1   421.7   478.3   918.0  2084.1  3702.4  51210.0    51137
read      370.3   332.9    74.4   165.3   190.9   315.5   372.9   407.2   434.1   467.7   513.4   603.1  1679.9  4110.7  7697.5 163819.0   163650
read      247.6   139.0    63.8   104.8   116.1   219.9   281.4   314.8   339.2   368.1   405.3   464.0   688.3  1399.5  1987.7  65793.0    66060
read      237.1   118.3    59.1   108.8   123.6   226.8   264.6   285.1   299.6   317.3   341.2   383.3   548.5  1437.2  2711.8  22324.0    22129
read      230.3   107.0    68.9   110.7   127.6   222.7   255.3   273.6   287.1   302.5   321.9   360.3   489.4  1166.4  3790.0  19005.5    18840
read      263.1   172.5    59.1   104.2   116.6   237.3   296.3   328.9   350.5   376.0   408.1   462.1   899.7  1879.5  3436.1  48168.0    47897
read      306.4   390.1    68.9   122.1   138.5   237.3   287.4   317.1   340.5   370.8   417.5   521.1  2579.0  4290.6  7894.6 132619.0   132763
read      232.9   110.0    68.9   110.6   126.1   226.2   260.0   278.1   291.4   307.0   326.7   361.3   494.0  1480.2  2677.6  23222.5    23044
read      332.6   195.0    74.4   159.7   183.9   305.9   361.2   394.2   419.4   450.3   492.1   558.4   743.8  2745.6  6110.1 171337.5   171915
read      228.3   138.3    63.8   112.1   128.9   218.7   250.0   268.2   281.4   296.7   318.4   354.3   462.9  1555.4  6051.2  19283.0    19334
read      355.7   500.7    68.9   121.6   138.7   240.7   290.5   321.7   348.5   386.7   457.3  1238.2  2937.1  5445.3  7997.2 125371.0   125579
read      261.8   176.9    68.9   106.4   120.4   241.2   289.5   315.7   334.9   357.8   388.3   440.5   931.8  1845.7  7174.4  34447.5    34383
read      387.3   400.2    74.4   166.5   192.7   320.8   382.5   421.9   453.1   493.0   547.5   646.0  2600.3  4983.7  7869.5 158523.0   159031
read      247.9   166.0    68.9   117.9   132.5   220.8   267.5   294.2   314.4   338.9   371.2   427.7   668.0  2212.4  3709.7 134262.5   134136
read      344.1   241.8    74.4   154.5   178.9   306.8   368.0   404.8   434.1   469.2   518.6   598.6   841.5  3406.8  6600.7 164345.0   164266
read      244.1   223.8    68.9   109.7   120.9   207.5   260.7   290.3   311.6   337.0   370.3   429.1   847.3  3055.3  7446.1  99385.5    99195
read      283.9   287.3    68.9   106.1   118.0   240.3   297.2   328.8   352.9   383.1   423.0   502.9  1463.6  3875.6  7630.0  51448.5    51531
read      454.1   635.4    74.4   166.7   193.9   314.4   376.8   420.3   456.3   505.4   589.4   896.1  3625.5  7539.3  8242.0 146829.5   146794
read      256.4   226.8    68.9   112.1   125.2   214.5   264.9   293.9   315.7   342.3   379.6   451.5  1338.4  2800.9  6171.3 108170.0   108372
read      245.7   218.5    68.9   110.6   122.7   207.3   258.8   288.6   310.3   336.3   370.3   431.0   987.6  2629.4  7014.3 107725.0   107914
read      244.4   202.4    68.9   110.3   122.3   206.4   256.7   286.6   308.4   334.5   369.7   433.3   968.3  2756.9  4971.2 111554.5   111421
read      272.6   198.1    68.9   107.2   119.1   226.0   300.6   344.1   374.4   409.4   452.5   530.9  1079.6  2191.2  3152.1  75106.5    75121
read      274.0   184.1    68.9   106.0   118.5   243.3   308.6   345.8   371.5   399.7   435.2   500.7   934.8  2000.9  3698.8  52854.0    52675
read      331.8   457.5    68.9   116.8   132.5   233.6   285.0   316.5   342.1   378.1   445.0   866.8  2597.2  5193.1  8130.4 120611.5   120632
read      200.7   117.6    68.9   110.9   129.0   191.2   213.8   226.3   234.8   246.8   262.4   290.2   412.7  1341.7  4662.9   7452.0     7372
read      393.4   396.1    74.4   155.1   180.5   311.5   378.9   421.8   455.3   498.0   560.9   720.5  2185.4  4398.6  7909.6 152329.0   152583
read      229.6   146.8    68.9   108.6   119.9   201.0   251.6   280.5   300.9   325.2   356.6   403.5   632.9  1865.2  3655.7 101371.0   101484
read      248.5   126.3    68.9   109.9   126.5   235.7   277.4   300.0   316.6   337.3   363.2   403.1   615.7  1623.1  2811.4  24091.0    23959
read      399.7   471.1    63.8   151.7   176.9   294.4   350.0   387.2   417.9   460.2   534.7  1291.2  2579.0  4888.6  9891.8 146403.0   146209
read      255.9   190.0    59.1   104.7   115.7   217.1   283.8   320.7   347.9   380.1   420.8   487.1   853.0  2466.9  3489.2  75549.5    75099
read      263.0   162.4    68.9   104.9   117.8   240.3   296.9   326.4   346.7   371.7   403.1   457.8   851.2  1897.1  3766.9  40111.0    39946
read      298.3   299.7    68.9   106.6   120.4   247.4   306.7   339.2   362.4   390.7   430.4   551.8  1546.4  3476.5  7872.6  38741.5    38762
read      353.0   469.7    59.1   111.6   126.2   232.4   312.3   373.7   421.0   479.1   572.3   900.6  2441.5  5424.4  8000.6  92369.0    92506
read      424.1   444.1    74.4   178.6   205.4   336.8   402.0   440.9   469.4   504.8   558.0   783.4  2585.6  5116.0  8058.9 169940.0   169919
read      257.8   222.5    68.9   110.5   122.9   216.7   270.3   301.3   324.7   354.9   396.8   473.7   979.6  2968.7  4313.6  88410.5    88331
read      384.0   313.0    74.4   178.4   205.3   336.8   397.6   434.1   462.9   498.3   547.2   636.2  1537.9  4308.8  7728.4 172862.0   172554
read      261.4   248.6    68.9   108.8   120.7   211.6   269.9   306.7   334.8   370.3   421.5   511.5   928.8  3701.8  7142.3  94115.0    94380
read      323.3   373.0    68.9   137.9   157.1   266.2   316.7   346.6   370.2   399.8   444.0   534.5  2354.2  5148.8  7890.0 157319.5   157069
read      213.3    97.1    63.8   101.7   112.3   205.8   252.8   272.7   286.5   301.6   320.2   353.0   430.4   648.0  2383.2  64215.5    64426
read      210.8   274.0    68.9   107.4   119.9   207.8   232.2   245.3   254.1   265.9   279.8   303.0   359.1   469.4 14392.5  27117.5    27114
read      206.5    84.6    68.9   108.5   119.8   189.3   228.2   252.5   270.7   291.5   316.8   353.4   434.9   650.1  1930.7 146661.5   146723
read      212.9    86.9    68.9   109.4   120.8   195.1   237.7   264.2   282.4   303.2   328.9   366.8   451.2   689.6   946.6 129578.0   129322
read      215.1    94.4    63.8   107.3   118.5   195.7   243.1   270.5   289.7   310.7   336.2   373.0   462.0   686.1  2574.3 112728.5   112436
read      241.2   109.9    68.9   125.7   141.4   226.2   267.1   290.6   308.0   328.4   355.4   397.9   508.2   902.4  3167.0 159085.0   158947
read      219.8    87.4    68.9   113.3   126.1   202.4   244.9   270.5   288.9   310.1   335.9   373.7   465.8   756.4  1211.6 132998.0   132982
read      212.2    66.4    63.8   115.5   132.3   213.7   234.9   247.2   255.0   265.9   278.3   301.5   350.1   453.8  2119.9  17144.5    17205
read      217.1    89.1    63.8   111.1   123.9   222.1   247.6   260.9   270.1   281.2   295.0   317.8   370.2   458.9  1904.9  28744.5    28921
read      224.6   128.5    68.9   104.6   116.0   216.5   266.3   287.8   302.1   318.1   339.2   371.1   447.2   739.6  7366.7  64114.0    64279
read      199.9    76.2    63.8   114.7   131.7   197.9   216.9   227.6   234.5   244.9   257.3   276.4   331.7  1083.0  3587.7   6526.5     6553
read      224.6    81.9    63.8   108.0   120.2   228.9   264.0   280.1   291.4   304.9   320.8   346.9   403.1   484.4  2106.9  42105.5    42137
read      213.3    92.1    63.8   107.0   118.2   194.1   241.1   268.8   287.6   308.3   332.8   368.6   451.2   673.7  1939.3 114924.5   114977
read      291.8   108.9    74.4   150.2   171.0   276.0   324.9   353.5   374.2   400.0   433.0   484.1   589.3   785.4  2014.9 178794.5   179048
read      221.2   104.8    63.8   109.6   122.7   225.5   253.3   267.7   277.3   289.6   304.9   328.7   384.0   511.2  4040.4  32585.5    32512
read      219.8    84.0    63.8   104.2   115.7   221.2   261.1   278.7   291.2   305.7   323.1   351.3   411.0   497.8  1087.3  51610.5    51984
read      222.4    85.1    63.8   104.9   116.3   220.3   265.0   284.5   297.3   313.2   333.0   363.4   430.8   560.1   774.3  56757.5    57047
read      212.1    89.9    63.8   104.3   115.0   193.8   245.6   272.7   290.4   309.6   332.6   367.3   442.7   587.9   926.8  95968.0    96225
read      199.4    62.8    74.4   114.1   131.4   198.7   218.1   228.8   235.5   246.0   258.1   278.4   329.9  1059.1  1287.2   9820.5     9761
read      221.1    89.3    63.8   104.3   115.4   217.9   263.4   283.5   296.6   312.3   331.8   362.5   429.0   541.0  1840.5  59758.0    59992
read      218.8    95.4    68.9   103.6   114.6   210.2   260.1   281.8   295.7   312.1   332.7   364.8   430.2   547.1  2659.3  67679.5    67784
read      214.1    87.4    63.8   109.5   120.8   195.7   240.0   266.9   285.6   306.5   331.5   368.4   457.4   717.1  1182.9 123154.5   123566
read      225.4   110.6    68.9   117.2   130.8   208.1   249.0   272.8   290.5   311.0   336.9   375.8   472.4   865.7  3991.6 143267.0   142985
read      215.1    86.3    68.9   111.2   123.4   198.1   239.4   265.1   283.4   304.3   329.2   366.5   452.2   719.6  1285.2 134597.0   134441
read      221.3    81.0    68.9   105.6   117.4   223.4   262.0   279.2   291.3   305.4   321.6   348.0   408.8   494.9  1554.7  47980.0    48150
read      202.4    63.6    68.9   116.3   133.4   201.4   221.3   232.3   240.7   251.1   264.5   284.2   333.9  1037.3  1418.7   8535.5     8405
read      216.4    72.4    68.9   112.8   128.9   219.3   243.5   256.1   265.8   275.6   291.2   315.1   370.9   473.7  1997.7  22590.0    22657
