Timestamp start: 1747218116063
Timestamp end: 1747218956370

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      264.6   192.0    63.8   101.5   112.4   214.4   291.8   341.0   372.7   406.3   449.4   529.0  1088.9  1883.3  2597.3  84636.0    84629
read      258.0   166.7    63.8   100.6   111.4   221.4   294.4   335.6   363.8   394.7   431.4   499.9   842.9  1624.8  2347.0  73906.0    74136
read      299.5   360.1    63.8   110.2   123.7   218.2   268.2   296.4   317.7   345.2   392.3   915.9  1727.5  3580.4  7558.0 130496.0   130756
read      252.5   255.5    59.1   100.1   110.6   216.6   276.3   308.8   332.6   361.6   398.3   462.5   946.2  2522.4 11500.3  69741.5    69916
read      255.2   154.4    68.9   100.1   110.7   222.0   292.5   332.4   359.6   389.9   426.6   489.4   816.8  1557.1  2194.1  71728.5    72019
read      271.1   201.9    68.9   102.2   113.2   222.9   300.1   345.9   376.2   410.5   454.5   536.9  1107.8  2131.7  3035.5  77862.0    78070
read      272.7   259.4    63.8   106.3   117.9   209.4   270.8   312.9   347.8   395.9   462.8   587.4  1366.3  2945.1  7092.6  99604.0    99548
read      243.7   151.8    68.9   103.7   116.5   229.0   274.5   298.5   315.3   334.9   360.3   401.4   681.1  1954.8  4644.8  36482.5    36393
read      380.8   399.8    74.4   155.7   181.8   306.4   353.9   381.0   401.7   430.0   472.5   772.1  2316.9  4213.1  7739.2 172568.5   172591
read      188.2    82.5    68.9   105.3   118.5   181.6   203.2   214.9   223.6   233.9   249.7   274.9   368.7  1190.3  2433.8   8471.5     8325
read      271.4   221.2    63.8   101.2   112.0   224.8   297.7   339.2   367.8   399.8   439.6   516.9  1251.8  2331.7  4440.3  73778.0    73684
read      251.8   163.2    63.8   101.0   112.6   230.6   285.6   315.2   335.9   359.3   388.9   434.3   784.2  1725.2  4106.5  48393.5    48420
read      181.6    89.5    63.8   101.8   116.0   173.6   193.7   204.8   213.9   224.7   238.0   265.1   369.3  1148.9  3149.3   6919.0     6828
read      330.1   425.8    68.9   110.6   124.4   219.2   269.2   300.6   328.5   372.3   546.7  1163.4  2372.6  4182.7  7843.4 118198.0   118747
read      187.3    85.5    68.9   103.5   118.5   181.3   202.3   214.9   223.9   233.8   248.6   273.3   366.1  1054.1  3181.3   7123.0     7123
read      343.0   328.5    74.4   157.1   180.5   295.0   341.7   368.3   388.6   413.1   447.7   513.9  1736.2  3697.9  7139.2 174783.0   175577
read      231.6   159.6    68.9   115.0   128.8   207.0   247.4   271.3   289.2   310.3   337.7   382.1   592.8  2426.2  3402.1 147970.0   147498
read      239.5   125.6    68.9   104.7   117.7   229.0   271.5   294.0   310.0   328.4   352.2   391.8   573.8  1717.3  2736.3  36015.0    35814
read      261.0   199.1    59.1   100.4   111.3   230.6   294.4   328.6   353.0   380.4   414.5   468.9   939.9  2775.8  4761.2  59682.0    59488
read      341.8   335.3    68.9   151.4   173.6   285.9   333.5   361.1   381.8   407.6   448.1   541.8  1703.4  3688.7  7427.6 167524.5   167483
read      243.5   190.1    63.8   102.3   112.6   201.2   261.7   297.0   322.7   356.5   399.9   475.5   919.6  2356.5  3189.9  89397.5    88988
read      204.1   176.7    63.8   108.0   123.7   188.8   210.9   223.8   232.9   245.5   263.3   295.6   639.2  2569.8  7538.6   9961.5     9869
read      271.7   321.0    63.8   105.9   117.5   202.7   255.1   288.4   313.6   347.1   406.6   581.8  1648.9  4234.1  7517.7 111823.5   111786
read      251.5   269.5    63.8   101.9   112.2   199.0   255.0   287.7   311.7   341.1   383.5   470.0  1414.3  3472.3  7549.2  93067.5    92736
read      288.5   229.9    68.9   141.2   161.3   259.9   302.8   326.9   344.4   367.2   397.3   452.6   948.7  3422.0  6997.5 178426.5   178657
read      214.3   152.1    63.8   100.7   110.7   185.4   235.0   263.6   283.1   304.9   332.1   375.7   586.4  2253.7  3122.5 108737.0   108877
read      213.5    96.5    63.8   108.5   124.3   207.8   234.1   249.2   260.2   272.9   290.8   319.7   409.9  1506.4  2516.5  19073.5    19091
read      259.6   210.3    63.8    99.1   109.9   223.7   284.3   318.4   343.4   372.2   409.3   478.0  1150.0  2513.0  4917.9  65558.0    65772
read      258.2   198.7    63.8    99.6   110.2   215.4   288.0   329.3   357.0   388.1   426.2   494.6  1006.1  2422.1  3730.4  79194.5    79060
read      252.2   251.0    63.8   101.9   112.4   197.9   254.9   290.8   318.8   354.7   403.7   496.6  1374.3  3104.2  7172.7  99536.5    99953
read      227.1   131.3    68.9   105.9   120.2   219.3   254.1   272.3   286.2   302.1   321.5   355.8   464.2  1626.5  3445.6  24368.0    24354
read      289.5   336.9    63.8   112.8   127.6   220.8   267.7   294.8   315.6   342.1   383.5   547.4  1738.0  3473.1  7411.9 143928.5   144236
read      236.8   155.5    68.9   121.1   136.4   215.7   254.3   276.7   293.8   314.3   340.9   384.3   526.1  2150.2  3406.0 168105.0   168093
read      220.4    90.2    68.9   107.4   122.2   215.7   246.8   263.7   275.1   290.4   309.3   338.9   431.6  1323.1  1855.9  22152.0    22028
read      257.0   194.0    63.8   100.0   110.5   215.8   285.5   325.4   353.5   385.5   425.3   496.7   971.3  2365.0  4175.1  77751.5    77499
read      271.1   313.4    68.9   107.6   119.6   204.2   251.2   278.8   300.0   327.0   368.6   566.5  1629.3  3491.9  7350.5 128289.0   128271
read      218.4   146.7    63.8   104.6   115.4   189.0   233.4   260.9   280.8   304.0   333.6   382.8   756.5  1684.5  3181.0 126018.5   126673
read      244.5   163.5    63.8   102.4   113.9   229.4   275.2   300.2   317.9   339.3   366.3   407.9   641.1  2393.0  3643.0  43639.5    43605
read      263.7   260.6    68.9   104.7   116.0   202.6   261.6   300.7   332.9   374.0   434.8   558.0  1309.2  3003.2  7057.0 102929.5   103217
read      253.1   204.2    68.9   102.4   113.5   204.5   268.3   309.4   340.8   379.0   426.4   506.5   957.4  2561.8  4022.4  94077.5    93706
read      228.2    98.5    68.9   107.0   122.3   222.7   257.9   276.4   290.0   305.4   323.9   357.8   459.4   964.6  2705.5  23195.5    23247
read      265.2   253.1    68.9   100.5   111.1   213.0   275.4   311.7   339.7   373.6   419.6   509.2  1532.9  2733.5  4576.0  77461.0    77378
read      201.8   136.5    63.8   107.2   123.5   192.1   215.6   228.7   237.8   250.5   267.3   294.6   416.1  2000.7  4016.5  10478.5    10495
read      275.6   322.9    68.9   110.7   123.7   210.3   255.6   282.4   302.7   327.8   365.3   486.0  1705.1  3413.5  7417.4 134579.0   134841
read      213.0   120.7    68.9   103.4   114.0   187.6   232.7   260.4   279.9   302.8   331.7   375.0   546.7  1536.8  2625.5 120911.0   120602
read      241.7   166.9    63.8   103.3   115.9   229.9   273.4   296.0   312.9   332.1   356.2   395.5   577.8  1743.5  6178.2  36822.0    36975
read      267.8   298.3    68.9   114.2   129.1   217.6   262.5   288.5   307.9   331.4   364.0   429.8  1709.8  3415.2  7467.2 151182.5   151323
read      215.7   125.5    68.9   102.7   112.8   188.9   239.6   269.0   289.2   312.0   340.6   388.9   575.3  1253.0  3358.7 105323.0   105217
read      215.6   118.1    68.9   102.7   113.0   188.6   237.1   266.7   287.1   310.4   339.9   389.6   610.8  1310.5  1973.8 110515.5   110653
read      214.4   138.4    68.9   104.7   115.4   187.4   231.3   258.2   277.5   300.4   329.1   373.2   564.7  1875.1  3000.0 127877.5   127593
read      229.5   129.3    68.9   108.7   120.3   204.9   256.3   284.6   304.3   326.7   355.4   400.2   569.2  1659.0  2678.6 101311.0   101096
read      290.4   183.6    68.9   140.2   160.9   266.2   313.6   341.7   363.8   390.7   426.6   486.7   646.7  3083.4  4178.6 158864.5   158958
read      242.9   173.1    63.8   111.5   124.9   212.9   262.0   289.9   310.6   335.7   369.4   431.3   718.2  2368.4  3668.1 136504.5   136541
read      228.9   142.8    68.9   116.9   130.9   207.3   245.7   268.7   285.9   306.7   334.0   376.7   554.9  2000.4  3292.9 164745.5   164999
read      231.7   146.9    68.9   117.4   131.7   210.0   249.0   272.0   289.3   310.0   337.3   382.2   552.6  2122.4  3198.2 164847.0   164911
read      240.4   185.9    63.8   101.3   111.4   200.8   260.9   294.0   317.8   346.1   385.9   454.8   885.6  2380.8  3721.5  87813.0    87904
read      270.3   272.9    68.9   126.4   143.1   231.9   273.7   298.1   316.9   340.2   372.0   429.9  1215.9  3478.3  7157.0 168971.0   169356
read      244.1   177.5    59.1    99.7   110.4   217.5   275.3   306.3   328.1   355.2   390.6   444.7   743.5  2055.1  6115.8  68039.0    67870
read      286.2   287.6    68.9   128.4   146.0   242.6   288.0   314.4   334.8   360.0   394.3   459.2  1478.2  3578.6  7666.2 167681.5   167602
read      239.6   132.0    68.9   122.3   137.8   219.5   259.2   282.8   299.9   320.6   349.6   397.0   540.9  1717.4  3028.4 169923.5   170450
read      243.0   182.2    63.8   101.0   111.1   213.6   274.4   306.6   328.6   355.2   389.3   443.1   713.1  2390.0  4735.5  72951.0    72942
read      207.4    89.1    63.8   109.6   126.0   202.2   228.4   242.4   252.4   265.7   282.7   311.8   400.1   884.9  4109.0  13852.5    13873
read      248.2   206.8    68.9   100.3   112.0   228.6   280.4   308.2   327.3   349.5   378.3   426.1   694.2  1677.9  8787.6  45269.5    45295
read      280.5   365.6    68.9   118.1   133.4   223.3   266.2   290.8   309.6   333.0   365.7   431.9  2016.8  4580.5  7824.6 157624.5   157697
read      209.7   111.1    68.9   102.6   112.7   184.7   231.7   260.0   280.0   302.6   330.7   372.3   505.3  1328.9  2501.0 117178.0   117232
read      210.5   111.2    59.1   100.5   110.4   186.4   236.9   265.8   285.4   307.4   334.7   374.8   484.7  1312.0  2281.6 101046.0   101152
read      247.2   148.9    68.9    99.6   110.5   227.9   281.6   311.1   331.5   354.8   383.8   429.9   768.4  1655.0  3133.7  50285.0    50333
read      289.7   346.0    68.9   110.7   124.6   217.3   264.8   292.2   313.3   340.4   383.9   577.0  1788.4  3522.6  7352.2 136378.0   136447
read      229.7   171.3    68.9   114.1   127.9   205.1   244.5   268.0   285.3   306.0   333.4   375.4   545.4  2760.8  3462.9 157998.0   158298
read      246.1   163.5    68.9   101.1   111.4   219.2   278.4   310.4   333.9   361.8   397.1   456.1   734.5  1938.5  3011.2  69230.0    69328
read      265.9   255.0    68.9   122.3   138.6   227.5   270.7   295.4   314.3   337.6   370.1   431.0  1347.3  3455.1  4618.4 164020.5   164566
read      244.2   173.1    63.8   100.5   111.0   215.3   274.5   305.8   328.0   354.5   389.8   449.4   824.7  1898.7  4016.4  70983.5    70740
read      265.7   266.4    68.9   104.4   115.8   202.6   259.1   295.5   325.0   367.1   434.6   585.3  1422.0  2943.8  7615.8 106799.0   106915
read      213.2   137.8    63.8   103.7   114.3   186.3   230.4   257.2   276.7   299.6   328.8   374.1   600.3  1677.7  3322.1 126523.5   126425
read      246.8   208.5    63.8   100.3   110.5   205.8   265.4   297.7   321.1   350.6   391.7   469.1  1031.1  2702.4  4155.5  78561.5    79083
read      258.1   253.5    68.9   114.2   129.0   216.7   260.3   286.1   305.5   329.5   364.1   430.1  1470.8  3295.2  6044.3 143710.0   143445
read      244.6   151.7    68.9   124.1   140.2   223.8   263.5   286.8   304.1   324.4   352.7   398.4   544.4  2403.0  3886.4 165635.5   165502
read      246.8   120.6    68.9   104.7   116.8   235.8   282.5   307.4   325.4   346.6   374.3   420.0   610.9  1279.3  1926.5  40967.0    40820
read      237.3   120.7    68.9   107.8   122.8   229.5   267.3   287.3   301.5   317.7   340.0   374.2   539.8  1269.4  3403.9  25040.5    25097
read      239.3   101.3    68.9   106.3   120.5   233.0   273.0   293.6   308.2   324.4   346.2   382.6   507.0  1181.0  1479.8  26736.0    26808
read      271.0   227.0    63.8   102.9   114.1   225.5   292.9   330.9   358.7   391.9   434.5   525.8  1228.1  2651.8  3982.0  72819.0    72990
read      325.0   389.4    63.8   112.0   125.7   221.6   275.3   309.5   337.5   380.2   524.7  1107.9  1979.4  3433.0  7955.2 114246.5   113963
read      251.8   195.6    63.8   105.4   116.6   206.5   267.5   305.4   334.0   368.7   414.4   499.2   947.0  2342.1  3934.0  97281.0    97475
read      227.9   107.9    68.9   110.6   126.6   221.3   253.4   270.5   282.9   296.6   315.8   345.7   481.4  1245.7  1489.7  18672.5    18649
read      302.1   334.1    68.9   126.7   144.7   246.0   295.9   324.8   346.2   373.3   411.2   488.4  1838.3  3638.0  7711.4 149806.5   150293
read      219.5   126.9    68.9   106.5   117.5   193.7   240.5   268.1   287.9   310.7   339.4   385.3   575.1  1565.8  2274.1 119100.0   119407
read      251.6   180.0    68.9   101.8   112.3   213.0   279.3   317.2   343.4   374.9   414.4   480.1   910.5  2100.0  3146.7  80001.5    79895
read      273.1   324.3    63.8   110.7   124.0   212.1   259.1   285.9   305.8   330.6   366.9   460.9  1718.2  3487.8  7676.3 137840.0   137569
read      214.9   128.8    63.8   102.4   112.6   187.3   236.4   265.8   286.2   309.9   339.3   388.1   573.3  1514.7  3862.6 109648.5   109784
read      244.0   150.6    68.9   100.6   111.6   225.3   274.9   303.1   323.0   347.2   379.2   430.0   716.1  1701.4  3035.9  52297.0    52195
read      277.7   250.9    63.8   103.2   114.8   210.4   287.2   343.1   381.1   421.7   476.3   574.3  1410.8  2738.1  5771.1  97156.0    97072
read      263.9   223.7    59.1   100.2   111.0   220.7   291.5   330.5   357.4   387.3   424.8   494.2  1188.1  2521.5  7464.6  75133.0    75134
read      274.7   248.7    68.9   102.5   113.8   211.4   286.5   340.9   377.0   415.6   467.2   557.1  1343.4  2716.5  7031.5  96647.0    96879
read      238.9   192.4    68.9   116.6   131.0   211.9   252.3   275.6   293.4   314.8   342.7   390.0   638.6  3244.7  4037.0 160610.0   160599
read      242.3   146.4    63.8   101.7   112.3   217.2   276.6   307.6   329.6   355.4   388.4   441.9   715.3  1650.3  2715.8  71372.5    71249
read      259.9   201.8    63.8   100.1   111.0   216.7   286.9   328.5   357.1   389.4   428.5   499.8  1063.2  2348.0  3216.2  78984.0    78672
read      253.9   152.2    63.8   100.1   111.2   228.6   294.0   329.4   353.1   379.6   412.6   466.0   762.8  1471.3  2370.8  66253.5    66141
read      270.0   282.0    68.9   119.0   134.5   223.7   267.5   292.8   311.9   335.4   368.0   431.1  1599.1  3529.7  5397.3 156933.5   157119
read      230.8   112.2    68.9   104.1   116.8   222.4   260.4   280.8   295.5   313.3   336.2   372.7   541.0  1478.9  2014.2  32482.0    32402
read      279.1   324.2    63.8   107.3   119.5   204.6   252.2   281.2   303.7   333.9   385.2   706.8  1734.9  3189.6  7588.3 120502.0   120835
read      213.5   123.9    68.9   101.3   111.0   187.1   239.7   269.0   289.2   311.9   340.5   388.2   539.2  1207.3  2559.3 101533.5   101524
read      248.0   154.4    68.9   128.2   144.1   227.1   265.7   288.3   305.2   325.7   354.0   400.0   567.9  2326.5  3692.4 177521.0   177702
read      224.0   135.6    68.9   112.5   125.5   200.3   239.7   263.9   281.7   303.4   331.5   376.8   622.5  1754.0  3139.1 155236.5   154983
read      277.9   198.6    68.9   135.9   154.6   252.6   298.3   325.9   346.6   373.1   408.3   467.3   649.6  2429.2  9406.6 175559.5   175537
read      259.2   146.0    68.9   131.8   149.2   237.1   278.9   303.6   321.7   344.8   376.2   431.3   603.3  1732.6  3604.5 177777.0   177715
read      223.4    91.5    68.9   106.1   119.9   218.2   251.8   270.1   283.9   299.8   319.9   352.7   448.8  1082.5  2062.2  26101.0    26001
read      265.1   266.9    68.9   119.9   135.5   222.6   265.7   290.7   309.8   333.1   365.6   425.7  1501.4  3490.5  5005.3 159210.5   159885
read      220.2   147.3    63.8   108.5   120.1   193.9   234.3   259.4   277.6   299.5   327.9   373.3   674.7  1999.5  3188.6 144121.0   144266
read      215.0   139.0    63.8   106.8   118.4   190.2   231.2   255.9   274.3   296.1   323.5   367.7   541.1  1841.0  3656.3 142560.5   142386
read      238.4   128.8    63.8   102.7   114.8   226.0   269.8   294.0   311.6   332.0   358.2   399.8   594.9  1668.0  2883.3  39747.5    39646
read      254.7   175.2    68.9    99.4   110.2   226.8   288.5   322.1   345.3   371.3   403.2   459.7   876.4  1940.8  3109.9  63315.0    63535
read      274.5   294.3    68.9   106.2   118.1   204.9   257.7   292.0   319.5   360.8   436.6   642.3  1554.6  3512.8  7263.3 111892.5   111750
read      277.5   174.4    68.9   138.4   157.1   253.6   297.1   322.5   342.2   366.8   400.0   458.5   663.0  2609.1  4327.6 178152.0   178544
read      219.1   128.5    68.9   109.2   120.8   195.4   236.3   261.8   280.0   301.8   330.0   373.3   561.2  1744.6  2582.2 143407.0   143598
read      211.0   111.3    63.8   103.7   114.2   186.0   230.6   257.8   277.5   300.3   329.1   372.9   574.3  1294.0  2214.9 123557.0   123314
read      211.6   117.5    63.8   102.9   113.1   186.2   233.0   260.9   280.7   303.7   332.1   375.0   538.3  1376.1  2721.9 116981.5   116900
read      215.8   123.5    68.9   102.7   112.9   187.7   236.4   265.8   286.1   309.3   338.6   388.7   643.0  1332.4  2864.5 110785.5   111580
read      219.8   151.8    63.8   104.7   115.6   189.1   233.0   260.1   279.9   303.9   334.5   386.8   805.3  1801.5  2966.0 129230.0   129042
read      212.6   126.6    63.8   104.3   115.1   187.2   230.3   256.6   275.2   297.5   325.3   369.8   572.1  1589.4  2706.4 129850.0   129909
read      240.4   134.7    68.9   125.0   140.9   222.3   260.3   282.1   298.0   318.1   344.5   389.9   524.2  1946.7  3184.2 176062.0   176569
read      213.8    81.9    68.9   109.1   124.7   210.3   237.8   253.6   265.0   277.4   294.6   321.8   406.4   908.7  1292.3  18723.0    18561
read      260.3   232.0    63.8   100.4   111.0   213.5   286.0   330.4   359.6   391.5   430.5   504.7  1004.4  2269.6  9681.1  82836.0    82982
read      247.8   162.9    68.9    99.4   110.4   225.6   278.9   309.2   330.4   354.9   385.8   435.4   786.4  1857.2  3006.7  52967.5    53156
read      280.1   335.1    63.8   111.6   125.4   213.4   258.6   285.3   305.7   331.9   372.2   516.8  1696.6  3615.6  7487.4 141560.0   141177
read      220.3    91.4    68.9   104.8   118.6   214.6   247.5   265.7   278.3   292.9   312.6   345.2   468.9   921.7  1604.4  24674.5    24545
read      212.9   100.0    63.8   106.7   122.1   207.1   235.3   251.3   262.9   275.4   293.4   321.3   415.3  1073.8  2017.0  17623.5    18002
read      290.8   361.4    63.8   109.9   123.1   213.6   259.9   287.0   307.9   334.9   378.8   683.6  1841.3  3524.4  7555.6 131631.0   131807
read      238.6   131.2    68.9   101.5   112.8   226.6   272.1   296.7   314.3   334.8   360.8   400.3   598.6  1571.3  3295.1  42829.5    43050
read      245.1   146.5    63.8    99.0   110.0   226.2   278.9   308.1   328.6   351.7   381.7   429.0   706.7  1695.0  2644.1  50929.0    51137
read      310.0   332.3    63.8   130.7   149.6   250.6   293.9   319.7   340.7   367.8   408.8   521.6  1715.9  3583.0  7688.6 163207.0   163650
read      236.6   206.8    68.9   101.3   111.7   214.5   266.2   291.8   310.3   332.4   362.4   414.5   620.6  2282.5  7429.0  66325.0    66060
read      217.4    94.0    68.9   105.3   119.6   210.5   242.2   260.1   272.7   288.8   309.3   341.8   432.8  1275.8  1928.1  22203.5    22129
read      224.1   134.5    68.9   106.4   122.7   216.6   249.1   267.6   280.7   295.7   316.1   346.2   443.3  1116.3  7868.8  18968.0    18840
read      251.2   145.0    68.9    98.8   110.3   230.9   286.7   316.9   338.0   362.5   393.9   447.5   780.4  1531.6  2329.2  47938.5    47897
read      335.0   471.9    68.9   112.2   127.3   228.8   274.4   301.3   322.4   353.5   413.6  1251.1  2929.6  4289.2  7976.5 133095.0   132763
read      224.5   104.2    63.8   104.5   118.8   215.4   249.8   269.7   284.1   300.7   323.3   358.6   470.1  1334.4  1764.5  23038.5    23044
read      364.1   449.1    74.4   153.4   178.8   287.6   329.9   355.6   374.8   401.3   442.5   560.5  3087.9  5188.4  7971.1 172063.5   171915
read      218.3   180.6    68.9   107.8   122.1   202.3   229.5   245.2   256.7   271.2   291.0   325.1   602.7  2523.3  7675.2  19236.5    19334
read      395.5   549.8    68.9   117.1   135.3   247.6   295.3   327.0   356.5   408.2   738.5  1468.2  3218.0  5250.2  7992.2 125561.5   125579
read      238.9   173.0    68.9   104.0   116.3   222.8   260.2   280.8   295.9   315.1   340.3   386.5   795.9  2665.7  4244.6  34375.5    34383
read      346.6   499.0    68.9   134.7   154.8   260.4   303.5   329.2   349.2   375.6   417.9   520.1  3245.0  6103.5  8346.1 159383.0   159031
read      221.8   180.3    63.8   105.1   116.2   189.9   232.6   259.2   278.6   301.8   331.4   381.2   802.3  2689.2  4725.4 133763.0   134136
read      253.2   228.1    68.9   120.6   136.1   221.0   262.6   286.7   304.7   326.5   357.2   410.1  1028.0  3404.6  6857.4 164165.0   164266
read      210.4   114.0    63.8    99.6   109.4   185.0   236.2   265.9   285.8   308.3   336.4   382.1   531.4  1203.3  2040.9  99253.5    99195
read      249.1   139.1    68.9    98.7   109.7   229.6   286.3   317.2   339.1   363.7   394.1   442.1   740.8  1460.1  2085.6  51516.0    51531
read      295.2   371.0    68.9   115.3   130.6   225.5   272.2   298.2   318.0   343.1   382.3   509.6  1897.2  3765.1  7708.9 147034.5   146794
read      207.2   108.5    68.9   101.2   110.7   183.3   231.7   259.8   279.0   300.2   325.8   365.8   511.2  1111.6  3063.7 108519.0   108372
read      215.9   135.7    63.8   101.5   111.3   186.0   235.2   264.4   284.5   307.7   337.1   388.3   704.4  1572.4  3032.5 108389.5   107914
read      216.5   163.3    68.9   101.8   111.9   186.8   235.1   264.2   284.6   308.0   338.0   389.1   652.0  1557.5  6328.7 111383.0   111421
read      247.0   166.7    68.9    99.0   109.1   213.7   278.7   316.4   342.7   371.9   409.2   469.6   823.5  1679.5  2470.4  75095.0    75121
read      250.9   152.3    68.9    98.4   109.3   229.8   288.1   319.8   341.8   366.9   397.7   448.4   737.0  1711.7  3011.3  52681.5    52675
read      318.9   394.9    63.8   108.4   121.6   216.8   266.4   296.3   320.6   361.2   487.8  1160.8  1914.3  3769.8  7670.1 120577.5   120632
read      182.3    77.3    63.8   103.5   117.9   175.0   195.2   206.9   215.7   227.1   242.2   268.5   370.6  1059.0  2889.9   7319.0     7372
read      337.1   412.4    68.9   125.1   143.6   253.1   299.7   327.5   349.6   379.9   431.6   845.2  2363.0  4188.5  7898.3 151905.5   152583
read      208.0   103.2    63.8    99.6   109.3   183.3   234.4   263.9   283.5   305.3   332.5   374.5   513.8  1145.9  1697.9 101637.5   101484
read      226.0    99.7    68.9   103.1   117.4   218.3   254.8   274.5   289.3   306.6   329.0   365.0   467.2   994.5  2075.6  23810.0    23959
read      419.8   584.0    74.4   145.4   167.7   274.2   317.4   346.1   372.2   413.4   517.9  1459.3  3373.0  5349.1  8049.1 146077.5   146209
read      207.7   119.6    63.8    98.3   108.3   195.1   245.2   266.5   280.2   295.0   314.4   344.0   425.8   857.7  5032.1  75106.0    75099
read      204.8    72.3    63.8   102.4   113.3   209.2   237.2   251.0   260.8   271.6   286.7   309.7   367.0   578.4  1557.9  39923.0    39946
read      204.3    77.5    68.9   102.4   113.2   208.0   235.7   249.9   259.9   271.1   286.4   309.9   363.0   496.5  2740.8  38685.5    38762
read      201.0    90.1    63.8    97.6   107.3   184.5   236.0   261.6   277.1   293.6   313.8   343.5   413.7   510.5  1125.0  92206.0    92506
read      213.6    90.0    68.9   114.7   128.2   199.0   234.5   256.1   272.1   291.6   316.3   354.9   436.7   756.3  2245.7 169552.5   169919
read      201.0    84.2    63.8    97.3   107.0   185.5   237.2   261.9   276.5   293.1   313.3   343.4   409.3   529.7  1030.0  87957.0    88331
read      216.6    83.1    68.9   117.0   130.5   202.4   238.0   260.1   275.6   295.0   319.4   358.1   441.6   775.7  1785.9 172238.5   172554
read      200.5    91.8    63.8    97.4   106.9   183.4   234.7   260.1   275.5   292.2   312.7   343.2   412.4   560.1  2640.0  94263.5    94380
read      206.7    84.1    63.8   109.4   120.9   190.5   228.3   251.6   268.9   289.1   314.0   350.1   430.9   685.5  1653.4 157181.0   157069
read      205.6    80.4    63.8    99.1   109.1   201.6   245.5   264.2   275.9   290.0   307.6   334.8   394.3   478.3  1273.0  64442.0    64426
read      198.0    61.8    63.8   104.7   116.5   200.3   223.6   235.0   244.7   254.9   270.1   292.9   342.0   438.2   632.1  27104.0    27114
read      202.5    90.1    68.9   105.6   116.7   184.9   224.3   248.6   266.7   287.3   311.9   346.1   423.6   657.8  2365.9 146966.0   146723
read      198.8    80.8    63.8   101.6   111.7   180.4   223.6   250.2   268.8   288.9   312.4   345.0   420.1   559.8   901.1 129250.5   129322
read      198.0    81.4    63.8    98.5   108.2   179.4   227.9   255.3   272.8   291.4   313.2   344.1   411.4   504.2   684.9 112562.0   112436
read      207.3    87.0    63.8   110.1   121.9   190.8   227.8   250.5   267.8   288.2   313.6   350.8   436.6   731.8  2008.6 158739.0   158947
read      199.3    93.9    63.8   102.0   112.1   180.5   223.3   249.4   267.8   287.9   311.8   345.4   423.7   660.3  1477.4 132759.0   132982
read      193.9    57.6    63.8   108.8   123.1   193.3   214.6   226.5   234.5   245.5   258.8   280.6   330.0   414.2  1930.0  17079.5    17205
read      199.7    92.1    68.9   104.9   116.8   202.4   226.7   238.5   247.7   257.7   271.0   291.9   338.4   435.2  2789.2  28772.5    28921
read      205.4    80.9    63.8    99.0   109.4   202.1   245.7   264.0   275.3   289.3   306.1   331.8   391.4   485.2  1020.6  64375.5    64279
read      173.3    64.3    63.8   103.3   115.4   169.3   187.2   197.6   204.9   214.3   227.2   247.7   307.2  1055.8  2145.8   6655.0     6553
read      209.0    73.4    63.8   102.6   114.0   211.0   243.4   259.1   269.7   282.5   297.9   325.4   391.6   496.9   794.4  42045.0    42137
read      199.7    84.7    63.8    99.5   109.6   180.8   228.0   255.3   273.1   292.4   314.9   346.7   419.8   617.4   982.0 114770.5   114977
read      229.9    88.7    63.8   123.8   139.4   215.8   252.1   273.3   289.7   309.4   335.2   374.6   479.3   919.0  1834.1 179102.5   179048
read      207.6    75.4    63.8   105.5   117.7   209.4   236.4   250.7   261.1   272.9   289.4   313.8   367.4   474.1  1945.3  32302.5    32512
read      209.3    81.1    63.8   100.6   111.6   208.9   246.6   264.0   275.2   289.8   307.7   335.1   395.5   499.7  1798.0  52031.0    51984
read      208.4    83.2    63.8    99.8   110.4   206.1   246.6   264.8   276.6   291.0   309.4   338.5   401.9   516.0  1906.7  57251.0    57047
read      200.4    82.8    63.8    97.6   107.3   183.5   234.3   260.1   275.9   293.4   314.8   345.7   414.8   520.1   933.7  96390.5    96225
read      184.6    71.5    63.8   107.6   122.3   182.3   200.8   211.8   219.1   229.1   241.2   262.0   313.0   978.2  1964.2   9810.0     9761
read      208.2    80.6    63.8    99.4   110.1   204.8   247.7   266.5   278.7   292.9   311.3   339.1   400.4   490.7   642.2  59979.0    59992
read      208.9    87.9    63.8    99.3   109.8   201.8   248.5   268.5   281.8   296.3   315.7   344.8   408.8   514.3  1803.4  67718.5    67784
read      201.3    91.4    63.8   100.9   111.0   181.9   227.5   254.5   273.0   293.1   316.6   350.6   425.4   626.3  2709.9 123322.0   123566
read      201.5    82.0    63.8   104.6   115.4   184.0   223.9   248.9   267.4   288.4   313.3   347.2   421.8   597.0  1057.7 142854.5   142985
read      201.5    83.0    63.8   103.5   114.0   183.1   225.0   251.2   270.1   291.1   315.6   350.7   425.8   624.1  1060.2 134703.0   134441
read      210.5    74.2    63.8   101.8   112.9   212.0   247.5   264.3   275.1   289.2   306.9   334.3   393.6   467.9   576.8  48109.0    48150
read      183.4    62.3    63.8   106.6   121.3   180.3   199.6   210.6   217.8   228.3   241.1   263.3   315.7  1057.1  1908.8   8482.5     8405
read      205.8    61.7    63.8   110.5   125.3   206.1   230.1   243.3   252.7   264.8   279.2   303.3   355.8   441.0  1441.7  22499.5    22657
