Timestamp start: 1747216353919
Timestamp end: 1747217194222

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      255.4   193.0    68.9   101.1   111.7   214.4   283.1   323.8   352.3   383.3   420.8   481.5   993.2  1895.3  5140.7  74010.0    74136
read      296.4   456.3    68.9   110.8   123.3   205.6   247.3   271.9   291.0   315.4   353.7   520.5  2908.1  4323.9  7945.3 130553.0   130756
read      243.2   152.9    68.9   101.7   112.0   211.3   272.9   307.3   332.0   361.5   398.5   459.7   793.1  1618.9  2584.1  70089.0    69916
read      249.3   153.9    63.8   100.0   110.4   214.8   282.7   323.9   351.9   381.8   418.1   473.9   799.3  1630.1  2084.2  71918.0    72019
read      256.2   182.0    63.8   101.8   112.4   211.9   284.0   329.0   359.8   392.8   431.2   494.3   962.2  1883.0  4183.4  78138.5    78070
read      251.6   207.8    68.9   105.0   115.8   197.6   256.2   297.0   330.5   372.4   427.9   512.2  1150.5  2345.5  3921.9  99705.5    99548
read      235.5   137.2    63.8   102.6   115.0   221.6   266.7   290.2   306.7   325.4   349.1   390.8   572.4  1727.3  3462.1  36635.5    36393
read      345.5   394.1    63.8   149.6   172.4   268.2   308.7   334.0   354.6   383.9   432.8   635.3  2494.3  4175.9  7831.1 172851.5   172591
read      190.2    83.3    74.4   109.6   123.9   183.0   202.5   214.7   223.5   233.7   249.2   273.8   396.6  1095.1  3031.2   8392.5     8325
read      266.9   236.3    68.9   102.0   112.5   216.8   286.3   328.8   358.7   390.8   429.4   498.5  1320.1  2690.2  7002.9  73440.5    73684
read      244.4   143.0    68.9   101.4   112.5   223.1   277.8   308.8   329.6   352.7   380.2   426.1   725.9  1599.2  2228.5  48464.5    48420
read      184.1    79.4    63.8   106.1   120.2   176.3   196.3   208.0   216.5   227.8   243.4   271.2   371.7  1065.6  3069.8   6780.0     6828
read      290.3   317.9    68.9   110.4   122.6   204.5   254.6   291.5   325.7   385.3   511.5   780.4  1595.9  3298.4  7678.7 118097.0   118747
read      189.4   157.9    63.8   105.8   119.7   176.8   196.1   207.6   216.0   226.7   240.6   269.3   461.0  2032.3  7709.0   7135.0     7123
read      330.6   363.3    68.9   147.2   168.6   264.0   302.5   325.8   344.3   369.8   410.0   543.6  1963.0  3712.5  7815.4 175087.5   175577
read      211.5   130.8    68.9   108.5   119.4   186.4   224.1   247.4   265.3   286.7   314.4   360.4   619.8  1916.6  2499.0 147582.5   147498
read      227.6   108.2    68.9   103.5   115.5   216.9   257.4   279.5   295.5   314.6   338.9   376.7   512.0  1124.0  2659.0  35917.5    35814
read      249.8   161.8    63.8    99.8   110.3   219.6   281.3   316.5   340.9   367.5   400.3   458.5   883.6  1783.5  2491.0  59690.0    59488
read      313.6   454.3    63.8   129.9   148.1   243.3   280.6   301.9   318.1   339.4   370.3   436.8  3241.6  5273.0  7892.1 167767.0   167483
read      239.6   200.5    68.9   102.4   112.5   195.5   253.1   288.0   314.7   347.4   393.6   467.1   930.2  2410.9  3682.0  88908.5    88988
read      188.7    95.1    63.8   108.8   123.1   180.7   203.3   216.0   225.3   235.4   251.3   277.5   367.7  1049.7  3774.8   9920.5     9869
read      269.4   292.6    68.9   106.0   117.3   197.4   249.9   287.2   319.5   369.5   449.1   605.6  1497.5  3644.7  7408.1 111483.0   111786
read      240.8   200.3    68.9   101.6   111.7   192.7   253.6   293.8   323.3   360.0   405.4   475.8   937.2  2381.4  3753.7  92820.0    92736
read      269.4   228.6    68.9   129.5   145.9   232.4   271.5   293.8   311.2   332.6   363.4   426.0  1418.1  2860.2  5424.7 178915.5   178657
read      202.9   102.0    63.8   101.8   111.2   178.4   223.1   250.9   270.8   293.5   320.6   364.1   487.0  1148.4  1806.8 108833.0   108877
read      213.5    85.4    63.8   108.2   124.0   206.0   236.0   252.5   264.6   278.1   296.5   329.0   453.1  1142.8  1559.6  19129.5    19091
read      254.4   178.6    63.8    99.5   110.0   217.8   283.8   322.5   349.0   378.3   415.4   475.7   995.8  1876.4  2730.0  65999.5    65772
read      263.0   224.1    63.8   100.0   110.6   210.5   284.5   329.4   360.3   394.6   435.8   509.1  1169.4  2671.0  4167.6  79104.0    79060
read      253.0   240.8    63.8   102.7   113.3   193.9   251.1   290.7   323.8   367.8   426.2   519.3  1285.7  3048.0  5986.3  99961.0    99953
read      222.0   127.8    68.9   105.9   119.7   213.0   247.9   266.5   279.3   294.2   314.1   344.5   470.3  1202.4  5776.1  24314.5    24354
read      345.5   434.4    68.9   121.3   138.6   239.4   283.4   311.4   335.4   371.2   462.7  1305.8  2231.7  4447.9  7787.6 144110.0   144236
read      219.7   135.9    68.9   114.8   128.2   198.2   233.6   255.2   271.7   292.0   318.3   363.1   521.8  1908.0  3411.9 167957.5   168093
read      222.6   159.9    68.9   111.4   126.6   212.5   238.1   252.3   263.3   275.2   295.0   328.9   513.3  2455.6  5877.5  22109.5    22028
read      247.8   170.4    68.9    99.8   110.0   209.4   275.9   316.5   344.9   376.5   413.0   469.8   851.6  1941.3  3009.8  77147.0    77499
read      278.5   416.0    68.9   109.4   120.9   199.5   241.3   267.3   287.5   313.8   354.7   566.4  2363.0  4403.7 12309.3 128263.0   128271
read      211.6   148.1    68.9   105.3   115.7   183.1   224.4   251.0   270.7   294.2   324.1   373.7   670.1  1547.4  3571.3 126345.5   126673
read      238.8   130.0    68.9   102.4   113.8   224.2   270.5   295.5   314.2   336.1   363.6   404.4   648.1  1569.9  3146.7  43570.0    43605
read      253.2   235.3    59.1   104.0   114.8   196.8   252.9   291.6   322.0   363.3   420.2   520.3  1207.9  2879.9  4739.0 103171.0   103217
read      283.6   342.9    68.9   104.2   115.3   205.0   264.6   303.3   335.3   377.2   442.2   597.8  1884.5  3643.8  7783.7  93426.0    93706
read      223.2   107.4    68.9   106.2   120.1   217.0   250.4   267.7   279.8   294.3   314.1   345.5   464.9  1396.8  2720.9  23429.0    23247
read      259.4   195.4    63.8   101.0   111.3   213.8   283.5   327.3   357.6   390.7   431.5   502.8  1066.1  2105.7  3165.3  77792.5    77378
read      189.5    70.0    68.9   108.4   123.3   184.2   206.1   218.2   227.4   236.8   251.4   274.1   354.8  1014.2  1280.0  10562.5    10495
read      240.9   259.0    68.9   107.0   118.4   191.9   232.9   258.5   277.0   300.6   333.8   400.6  1560.3  3066.4  4447.4 134288.5   134841
read      204.9   109.2    63.8   103.0   112.8   179.8   222.7   249.6   269.3   292.1   320.1   365.2   505.2  1392.3  1960.8 120519.0   120602
read      229.4   122.8    68.9   100.7   112.3   217.4   259.2   282.1   298.5   317.3   341.4   380.9   617.0  1292.6  2535.8  37114.5    36975
read      278.7   326.8    68.9   113.8   127.9   211.6   252.4   276.9   296.1   320.7   360.8   513.8  1715.3  3509.0  7285.2 150977.0   151323
read      203.8    97.0    63.8   101.7   111.1   179.6   227.1   255.6   275.3   297.3   324.3   365.4   480.0   973.2  1653.5 105164.0   105217
read      206.6   115.5    63.8   102.6   112.3   180.4   226.6   254.5   274.6   297.6   326.5   371.2   523.9  1166.0  2036.2 110457.0   110653
read      207.9   119.2    63.8   104.5   114.6   181.3   222.5   249.2   269.1   292.4   321.4   368.6   601.6  1458.1  2496.4 127369.5   127593
read      205.8   109.2    63.8   102.0   111.3   180.9   230.1   258.7   278.0   299.5   326.4   368.5   499.1   965.2  2136.7 100805.5   101096
read      214.8   127.8    68.9   111.6   123.6   192.3   228.9   251.4   268.8   289.6   316.6   361.6   521.9  1761.1  2904.1 158966.5   158958
read      207.9   143.4    63.8   104.2   114.6   181.2   220.5   245.9   265.2   287.9   316.3   362.8   590.0  1762.9  6068.9 136541.5   136541
read      215.2   116.8    68.9   113.6   126.2   194.8   230.2   251.9   268.5   289.0   315.8   360.6   519.0  1459.5  2660.9 165135.0   164999
read      216.6   138.4    68.9   112.9   125.6   194.8   231.0   253.2   270.0   290.2   316.3   359.9   496.5  2039.5  4045.6 164312.5   164911
read      235.4   178.9    68.9   101.1   110.9   195.0   254.1   288.9   314.6   346.3   390.2   457.4   781.8  2273.3  4044.7  88026.0    87904
read      249.3   232.4    68.9   119.2   133.7   213.9   252.5   275.2   293.1   314.8   344.3   400.2  1250.7  3329.0  3964.1 169220.5   169356
read      232.6   150.8    68.9    99.8   109.7   207.2   262.2   291.3   312.8   339.0   373.1   428.1   650.0  1897.1  3027.2  67798.0    67870
read      264.6   265.8    63.8   121.6   137.3   221.7   262.0   285.2   302.6   324.0   355.9   420.3  1487.2  3415.5  6176.7 167544.0   167602
read      223.1   134.0    68.9   117.2   130.8   202.9   237.9   259.6   275.3   295.2   320.8   365.4   504.9  2085.0  2979.2 170028.0   170450
read      240.6   173.6    63.8   101.5   111.4   207.8   266.0   297.2   319.8   347.7   385.6   447.7   850.7  2047.1  3740.4  73175.5    72942
read      204.6   110.9    68.9   109.5   126.2   197.4   222.9   236.3   246.7   258.0   273.3   299.4   394.2  1096.9  4314.3  13824.0    13873
read      244.2   142.4    68.9   101.5   113.0   225.2   277.0   305.2   323.9   345.5   373.5   422.1   726.5  1682.4  2945.2  45386.0    45295
read      276.6   333.7    68.9   119.1   134.5   221.5   263.0   287.0   305.2   328.2   363.2   439.0  1837.4  3633.0  7566.1 157334.0   157697
read      208.2   119.4    68.9   104.0   114.0   182.2   226.0   253.2   273.3   296.1   323.9   368.0   509.4  1568.6  3008.8 117302.5   117232
read      210.3   127.9    68.9   102.2   111.8   182.5   231.8   260.7   280.7   303.1   331.1   374.3   536.7  1477.0  3685.9 101020.0   101152
read      245.2   141.8    63.8   100.3   111.4   224.3   278.4   309.1   329.6   352.9   382.9   430.8   727.9  1671.0  2153.7  50465.5    50333
read      280.7   344.3    68.9   112.0   125.3   209.1   252.3   277.9   297.3   322.8   364.5   538.7  1819.8  3455.8  7404.1 136566.5   136447
read      220.0   137.5    68.9   112.8   125.3   195.4   232.6   255.8   273.1   294.5   323.3   373.0   593.7  1829.3  3208.7 158348.0   158298
read      238.4   149.4    68.9   101.8   112.0   210.9   267.6   298.2   321.0   349.7   385.9   440.5   707.7  1671.2  2612.8  69278.5    69328
read      280.0   308.8    68.9   124.7   140.8   227.8   268.0   292.0   310.9   335.5   372.7   461.9  1664.0  3547.5  7046.9 164511.5   164566
read      234.2   131.8    63.8   102.2   112.5   208.9   265.7   296.3   318.4   344.5   380.2   434.4   608.6  1400.0  1996.4  71196.5    70740
read      245.4   214.1    68.9   104.2   114.7   193.3   247.0   282.0   310.1   346.6   401.9   499.3  1191.2  2626.7  3624.1 106579.5   106915
read      216.5   149.1    68.9   105.7   116.3   185.9   228.0   254.3   273.7   297.3   328.8   381.5   738.9  1908.7  2637.4 126851.0   126425
read      236.3   142.8    63.8   101.5   111.4   203.4   265.9   301.3   326.2   356.6   394.6   450.9   666.8  1439.6  2745.9  79202.5    79083
read      250.1   329.2    68.9   110.7   122.9   198.7   238.0   262.3   280.1   302.8   334.9   396.8  1744.1  4175.7  7787.2 143369.5   143445
read      224.4   135.4    68.9   116.4   129.9   202.0   238.7   261.7   278.7   299.9   328.3   375.9   553.4  1952.4  3232.1 165071.0   165502
read      233.2   126.3    59.1   102.6   114.2   221.7   264.2   287.1   303.9   323.8   349.6   392.1   548.4  1457.2  3159.2  40662.5    40820
read      227.0   112.6    68.9   104.9   118.8   218.4   254.1   272.6   286.1   301.3   320.9   356.5   531.2  1530.2  2133.2  25205.0    25097
read      227.0   110.1    68.9   104.9   118.6   218.9   255.1   273.8   287.9   303.9   323.5   360.1   504.0  1261.4  2437.9  26825.0    26808
read      262.6   210.6    63.8   101.9   112.5   219.6   286.9   326.6   354.3   385.4   424.7   491.4  1147.7  2402.0  4022.2  73275.0    72990
read      248.7   225.5    63.8   107.1   118.3   196.5   246.2   279.4   306.7   342.8   398.5   508.8  1127.6  2842.3  4956.3 114095.0   113963
read      241.6   185.0    68.9   104.2   114.8   197.8   255.8   291.8   319.1   354.0   400.4   475.4   880.8  2038.6  3592.0  97798.5    97475
read      218.5   101.6    68.9   107.2   122.8   208.6   238.1   254.4   266.4   280.4   300.0   339.6   558.7  1384.2  1737.0  18569.5    18649
read      264.4   296.7    63.8   114.9   129.1   210.7   251.5   275.3   294.5   318.5   355.9   447.4  1694.5  3306.9  7586.4 150023.0   150293
read      211.5   126.8    68.9   104.8   115.1   184.5   228.8   256.3   275.8   299.0   328.3   373.3   543.9  1571.6  3049.7 119302.0   119407
read      240.8   163.6    68.9   101.9   112.1   203.8   265.3   300.5   327.0   358.7   397.6   459.3   789.1  1995.9  2770.7  80312.0    79895
read      276.3   323.4    68.9   111.6   124.2   207.3   250.4   275.6   295.6   320.9   362.2   547.6  1657.9  3497.6  7275.4 137059.5   137569
read      212.0   117.4    63.8   104.3   114.5   184.8   231.6   260.3   280.3   303.4   332.7   378.3   572.3  1275.9  2565.7 110039.0   109784
read      242.9   153.7    68.9   100.6   111.7   221.7   273.3   302.3   322.2   346.0   376.1   425.3   784.3  1811.7  3279.3  52266.5    52195
read      273.8   254.9    68.9   104.2   115.5   207.6   280.8   336.1   374.0   413.2   460.0   545.2  1390.5  2786.8  5121.4  97110.0    97072
read      261.0   213.9    68.9   101.1   111.6   214.7   281.8   322.1   351.4   383.7   423.6   493.9  1182.9  2374.5  3948.2  75228.0    75134
read      268.3   230.8    63.8   103.3   114.3   203.9   277.0   333.4   371.5   410.5   458.5   545.5  1283.0  2504.8  4055.1  96637.5    96879
read      260.2   248.8    68.9   118.2   132.6   215.1   255.7   279.9   298.3   321.5   357.2   433.1  1473.0  2858.4  5068.8 160371.5   160599
read      238.9   152.9    63.8   101.7   111.8   209.2   266.7   298.2   321.3   350.3   388.3   449.0   726.0  1725.6  2768.8  71157.5    71249
read      255.1   178.1    68.9   101.2   111.8   213.9   282.8   324.8   353.5   385.6   425.8   492.2   940.1  1899.8  3211.0  78533.0    78672
read      251.0   157.7    54.7   101.0   111.8   220.5   283.4   319.7   344.8   373.1   408.8   465.3   824.1  1680.4  2741.5  66541.0    66141
read      297.3   343.1    74.4   122.4   138.8   229.4   271.9   297.3   317.6   344.8   391.4   561.6  1756.0  3714.0  7650.5 156829.0   157119
read      229.4   136.7    68.9   104.1   116.5   218.8   254.1   273.8   288.5   305.7   328.1   366.2   606.6  1792.5  3450.3  32347.5    32402
read      306.1   365.4    68.9   111.0   124.1   210.8   259.7   292.6   321.0   367.8   500.4   965.5  1736.1  3720.0  7716.2 120752.5   120835
read      208.4   102.8    68.9   102.9   112.5   183.7   232.4   261.4   281.1   303.2   330.8   373.4   505.3   984.8  1845.0 101466.5   101524
read      238.6   143.3    68.9   124.3   139.5   215.5   252.0   274.2   291.7   313.3   343.1   397.9   631.3  2232.6  3464.2 177457.0   177702
read      213.7   121.4    68.9   110.7   122.4   190.6   227.7   250.6   268.3   289.7   317.8   365.2   540.9  1656.6  2706.9 154969.0   154983
read      223.3   122.9    68.9   117.7   131.5   202.8   238.0   259.9   275.7   295.9   323.7   372.3   546.5  1654.0  2880.6 175546.0   175537
read      239.4   162.5    68.9   124.2   139.4   215.7   252.3   274.2   291.6   313.0   342.1   395.0   603.0  2411.8  4321.3 177354.5   177715
read      221.4   121.0    68.9   105.4   118.6   213.7   245.9   263.5   275.4   290.8   310.7   343.2   471.3  1535.9  3711.8  26043.0    26001
read      275.1   360.2    68.9   117.0   132.0   217.5   257.1   280.4   297.7   320.0   353.5   428.0  2420.0  3661.4  8224.3 159967.5   159885
read      214.3   134.5    68.9   109.0   120.0   188.3   227.0   251.3   269.7   291.9   320.3   368.8   607.7  1741.1  2940.0 144757.0   144266
read      206.5   125.2    63.8   106.1   116.7   182.4   220.1   244.5   263.2   285.5   313.9   358.9   526.2  1492.2  2461.7 142383.0   142386
read      231.8   110.6    68.9   102.4   113.9   220.9   264.9   288.6   305.4   324.4   349.0   389.8   522.7  1262.6  1967.1  39622.0    39646
read      248.6   177.0    63.8   100.0   110.9   221.4   283.6   318.6   343.0   369.4   401.1   452.1   737.5  1795.4  3305.7  63578.5    63535
read      245.0   219.5    63.8   104.4   115.2   192.6   244.4   279.2   307.0   342.3   397.8   506.1  1145.1  2800.6  3731.3 111998.0   111750
read      235.9   142.9    68.9   123.0   138.3   214.0   250.4   272.2   289.1   309.8   338.5   389.2   598.2  2194.1  3424.9 178910.0   178544
read      211.6   136.1    63.8   106.7   117.7   184.7   223.5   247.8   266.5   289.0   318.1   366.6   636.5  1765.5  3050.0 143484.0   143598
read      205.8   114.7    68.9   103.1   113.2   180.4   222.8   249.7   269.8   293.2   322.3   368.4   507.9  1293.3  2578.3 123594.0   123314
read      207.6   141.4    68.9   102.2   112.0   179.5   223.7   251.2   271.3   293.9   321.8   367.6   540.4  1664.9  3915.7 116706.0   116900
read      207.1   114.3    68.9   102.8   112.6   181.0   226.6   255.0   275.0   298.1   327.4   373.4   532.9  1202.6  2353.0 111938.5   111580
read      208.0   114.8    68.9   104.8   115.0   182.5   224.0   250.0   269.7   292.9   321.4   368.1   561.5  1376.4  2705.7 129141.5   129042
read      208.9   127.2    63.8   104.5   114.7   181.9   223.8   250.1   269.8   293.0   322.1   369.7   600.0  1447.2  2947.6 129331.5   129909
read      225.8   124.2    68.9   119.9   133.9   205.5   240.4   262.0   278.0   297.9   325.5   372.7   543.4  1616.8  2872.3 176530.5   176569
read      206.2    75.6    68.9   106.7   121.6   201.4   227.8   242.5   253.2   267.1   284.9   314.1   398.2   920.7  1259.9  18724.5    18561
read      264.8   251.0    59.1   100.5   111.2   208.1   275.6   318.7   350.2   385.1   428.1   505.0  1428.1  2738.8  7307.9  82501.5    82982
read      242.6   137.5    68.9   100.2   110.8   222.7   278.4   309.8   331.4   355.1   384.4   430.1   672.5  1368.0  3591.3  53200.0    53156
read      273.5   325.0    68.9   112.3   125.7   207.9   250.9   276.4   296.2   322.2   364.0   508.5  1790.9  3445.0  7576.3 141026.5   141177
read      219.4   138.9    68.9   105.0   118.6   209.3   241.1   259.0   271.6   287.2   306.8   339.0   469.0  1745.4  4552.7  24543.5    24545
read      209.4   104.4    68.9   106.0   121.1   201.6   230.0   245.6   256.6   270.0   287.4   315.1   430.9  1424.9  3440.2  17930.0    18002
read      237.2   248.9    63.8   104.7   115.8   188.7   230.6   255.7   274.9   298.7   332.0   402.9  1499.3  2963.6  4269.8 131316.5   131807
read      231.8   120.7    63.8   100.4   111.8   218.7   263.0   287.8   305.3   325.0   350.5   394.7   597.0  1392.3  1954.4  43198.0    43050
read      243.5   145.9    68.9    99.4   110.4   221.6   276.0   307.2   328.3   351.6   380.4   427.7   762.3  1661.4  3097.0  51288.5    51137
read      283.0   383.5    68.9   118.5   134.3   221.0   259.0   281.6   298.7   320.7   354.9   431.6  2694.4  4194.5  7822.8 163823.0   163650
read      235.1   152.7    63.8    99.6   109.7   209.5   264.3   294.3   316.5   343.6   378.8   431.8   717.1  1752.1  3425.4  66263.0    66060
read      217.1    91.0    63.8   105.1   119.4   210.3   242.3   260.2   272.5   287.0   305.0   335.7   465.9  1137.5  1489.9  22182.5    22129
read      212.2    89.1    59.1   106.9   122.2   205.5   234.6   250.6   262.2   274.9   293.2   323.3   443.4  1250.9  1686.5  18857.0    18840
read      240.8   154.5    68.9   100.0   111.1   220.5   270.4   298.7   318.6   341.3   370.0   417.7   757.9  1839.5  3256.4  47654.0    47897
read      273.5   320.5    63.8   109.0   120.9   202.0   246.1   272.8   293.9   321.4   368.9   639.5  1705.3  3404.7  7254.5 132947.0   132763
read      213.0    97.2    68.9   104.3   117.8   206.1   235.5   252.8   265.1   278.7   296.7   329.1   455.1  1257.0  2111.2  23152.5    23044
read      277.6   300.0    63.8   123.0   139.3   226.0   264.5   286.7   303.8   325.8   360.2   445.3  1626.3  3458.5  5487.6 171463.0   171915
read      209.9   125.6    63.8   106.7   120.9   202.0   229.7   245.2   256.0   269.4   286.8   314.7   405.4  1684.0  7044.2  19407.5    19334
read      276.1   349.5    63.8   105.5   117.3   197.5   243.2   271.6   294.4   325.3   381.1   717.1  1691.7  4128.5  7742.2 125103.0   125579
read      227.3   102.1    59.1   102.0   114.4   218.5   259.0   280.6   295.9   314.4   337.6   372.5   495.0  1195.0  1670.9  34567.5    34383
read      288.6   357.1    68.9   117.1   132.3   220.0   259.9   283.6   301.8   325.2   363.6   509.6  1844.1  3750.4  7584.4 158832.0   159031
read      205.3   120.0    63.8   103.5   113.6   179.4   219.0   244.4   263.5   286.1   314.7   361.9   605.7  1483.2  2773.0 134008.5   134136
read      213.1   137.8    68.9   111.1   123.0   190.7   226.0   247.4   264.0   284.0   310.6   354.7   511.8  1860.2  2899.9 164472.5   164266
read      206.9   124.9    68.9   100.3   109.9   180.4   229.4   257.6   276.7   298.0   325.6   369.3   511.7  1480.1  2458.5  99110.0    99195
read      241.4   144.3    63.8    98.9   109.6   219.7   273.3   303.7   324.8   347.6   376.1   424.2   758.2  1645.0  2634.3  51652.0    51531
read      270.0   331.4    68.9   111.1   123.9   205.1   246.4   271.1   290.6   314.9   353.1   479.3  1684.9  3568.4  7758.1 146934.0   146794
read      201.9   102.0    63.8   100.6   110.0   176.9   222.9   251.1   270.9   293.3   319.9   363.0   487.6  1074.3  1993.9 108501.5   108372
read      203.9   108.6    63.8   100.7   110.2   178.2   224.5   252.5   272.4   295.2   324.0   369.8   513.7  1184.6  2382.0 107858.0   107914
read      212.1   153.5    68.9   102.1   111.8   180.8   227.2   256.3   276.9   301.3   333.1   390.2   626.9  1679.1  6106.4 111528.0   111421
read      236.0   163.5    63.8    99.1   109.4   203.4   261.0   293.6   317.8   346.1   383.6   441.6   773.3  2068.9  3128.3  74893.0    75121
read      244.5   142.5    68.9    98.8   109.4   222.5   279.7   311.9   333.5   357.5   387.3   435.0   767.5  1478.5  1977.0  52933.5    52675
read      265.9   297.5    68.9   105.4   116.9   194.0   241.5   273.6   301.0   342.2   434.7   656.2  1465.4  3633.8  7716.4 120712.0   120632
read      187.9    92.0    68.9   109.6   123.9   179.8   201.3   214.0   223.0   233.3   248.6   272.5   350.4  1127.0  3703.1   7397.0     7372
read      319.0   404.8    68.9   118.4   134.8   232.1   273.9   298.6   318.7   346.4   398.9  1007.5  2222.4  3948.3  7743.0 151267.0   152583
read      210.8   153.4    63.8   100.2   109.7   180.1   228.4   257.2   276.8   299.4   328.3   374.9   629.0  1830.2  3378.4 101258.5   101484
read      232.3   259.6    74.4   105.9   119.7   208.2   239.3   257.7   271.4   288.6   312.1   354.0   773.8  3586.6  8269.7  23985.0    23959
read      348.0   512.5    68.9   121.0   138.8   236.2   276.3   300.8   320.5   350.5   409.5  1225.1  3127.4  5233.0  8941.1 145691.5   146209
read      231.3   196.1    63.8    99.6   109.1   197.0   251.4   280.0   300.9   325.8   360.8   419.0   867.2  2888.9  4356.7  74972.5    75099
read      253.9   255.2    59.1   100.5   112.0   220.5   266.9   293.9   313.0   335.7   366.3   422.8  1124.5  3567.1  7791.6  40174.5    39946
read      274.4   378.5    68.9   101.0   113.4   227.8   280.9   309.2   329.3   353.5   388.6   469.2  1326.2  3980.9 11737.6  38752.0    38762
read      290.1   325.4    63.8   102.7   114.2   209.4   285.2   342.8   380.8   421.1   472.2   600.7  1670.4  4013.9  7716.1  92718.5    92506
read      243.4   247.3    63.8   118.1   132.4   210.0   247.4   269.3   285.7   305.8   333.8   383.4   923.9  3408.8  6409.5 169549.0   169919
read      230.6   151.3    63.8   100.4   110.1   191.6   251.3   286.5   312.9   344.2   387.6   454.0   728.7  1776.8  2202.8  88721.5    88331
read      252.2   257.4    68.9   118.9   133.6   214.7   252.7   274.8   292.0   313.0   342.3   397.1  1431.2  3457.2  6374.0 172742.0   172554
read      236.0   191.2    63.8   100.6   110.5   190.5   248.2   285.5   313.6   347.5   393.9   466.5   888.7  2415.4  3632.9  94641.5    94380
read      262.7   288.0    68.9   114.7   128.7   211.4   251.8   275.0   293.3   316.1   349.3   428.5  1565.8  3472.6  7626.1 157416.0   157069
read      238.1   151.8    68.9    99.2   109.4   210.9   266.9   298.2   321.2   349.7   384.8   438.4   795.2  1684.2  2774.3  64705.0    64426
read      231.1   106.9    68.9   103.1   117.3   221.1   262.2   284.2   299.9   317.6   341.4   377.7   492.2  1314.3  1916.1  27000.5    27114
read      315.6   463.4    68.9   113.4   128.8   223.8   264.5   288.4   307.6   333.5   377.3   776.9  3060.3  5252.7  7914.5 146784.5   146723
read      204.5   129.8    63.8   102.9   112.8   178.5   218.7   244.4   264.0   286.7   315.4   360.0   546.1  1451.9  3597.0 129295.0   129322
read      206.4   146.7    68.9   100.6   110.2   177.9   223.0   251.0   271.5   294.8   323.9   370.4   570.9  1485.2  4379.0 112250.5   112436
read      215.2   164.3    63.8   110.4   122.2   190.3   226.7   249.1   266.2   286.9   313.9   358.0   527.3  2440.4  4974.3 159245.5   158947
read      212.0   157.3    59.1   103.7   113.8   180.8   221.1   246.8   266.2   289.4   319.4   369.3   746.8  2053.0  3116.8 133180.0   132982
read      221.6   145.5    68.9   108.4   124.8   206.0   236.4   254.4   267.5   282.9   303.5   340.6   617.5  2061.9  3855.8  17154.0    17205
read      257.8   237.5    63.8   102.4   116.0   224.5   269.3   294.3   312.6   334.8   365.0   432.1  1172.8  3104.0  7639.5  29005.5    28921
read      280.5   292.4    63.8    99.6   110.5   221.3   290.1   330.5   358.9   391.6   434.1   546.2  1493.0  3695.7  7622.9  64220.0    64279
read      190.8   140.9    63.8   107.4   121.5   178.1   198.1   209.7   217.7   228.3   241.8   268.2   583.5  1576.2  5832.9   6688.0     6553
read      207.9    93.6    63.8   104.6   115.9   208.6   239.9   254.9   266.1   278.3   294.5   320.1   379.4   474.4  3139.6  41933.5    42137
read      197.0   119.2    63.8   101.0   110.7   175.5   218.8   246.4   265.7   286.5   311.1   345.6   424.3   586.1  2378.7 114922.0   114977
read      213.4    90.5    68.9   118.3   131.6   198.6   231.2   251.0   266.4   285.1   310.3   350.1   451.6   845.9  2457.0 178678.5   179048
read      202.8    62.4    68.9   106.7   118.7   205.2   231.0   244.5   253.8   265.7   279.8   304.6   355.8   428.1   500.0  32577.0    32512
read      204.6    76.1    63.8   101.8   112.4   203.0   239.4   256.6   268.0   281.0   296.8   324.6   390.0   486.2  1273.1  52205.5    51984
read      206.5    84.9    68.9   102.3   112.7   202.6   243.0   261.2   272.9   287.2   304.6   332.2   394.4   496.9  1181.4  57017.0    57047
read      200.1   114.5    63.8   100.4   110.3   180.0   228.4   255.5   272.3   290.2   311.8   343.6   421.4   621.1  3599.5  96368.0    96225
read      187.8    99.2    63.8   110.5   125.2   184.1   203.0   213.8   221.3   230.9   243.7   264.5   318.2  1122.7  4406.9   9864.0     9761
read      205.2   116.4    63.8   101.4   111.5   200.0   241.2   259.4   271.2   285.1   301.9   330.0   395.3   527.2  3781.9  59803.0    59992
read      206.6   142.6    63.8   100.9   110.9   194.5   241.7   262.3   275.1   290.6   309.8   339.0   408.6   676.2  9044.9  68189.5    67784
read      204.4    89.8    63.8   103.9   114.6   184.0   225.4   251.1   270.2   292.7   320.3   365.6   464.9   652.0  1768.7 123389.5   123566
read      206.3    87.8    63.8   107.0   118.3   188.2   226.4   249.7   267.8   289.4   317.2   361.8   463.1   701.8  1556.6 142707.5   142985
read      197.5    90.2    68.9   103.8   113.9   177.4   215.6   240.4   259.8   281.7   308.5   345.0   429.6   848.5  1975.7 134188.0   134441
read      209.5    74.5    63.8   104.3   115.3   209.2   245.2   262.0   272.9   286.6   303.3   330.0   391.6   479.2   714.8  48075.5    48150
read      187.2    92.0    63.8   111.1   124.8   184.0   202.4   212.7   219.4   228.8   239.9   259.3   310.0  1162.9  3868.2   8372.0     8405
read      202.2    63.9    63.8   111.5   125.7   202.7   225.8   237.1   246.5   256.4   270.7   292.7   344.7   504.6  1721.5  22656.5    22657
