Timestamp start: 1747213587566
Timestamp end: 1747214427837

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      259.2   186.1    68.9   100.3   110.9   220.3   288.6   329.4   358.9   392.5   433.2   500.4   939.2  2057.7  3322.7  74333.7    74136
read      269.9   340.3    63.8   109.7   121.7   203.4   248.5   274.5   294.9   320.0   359.7   467.6  1773.8  3794.5  7639.3 131022.0   130756
read      250.4   164.8    63.8   100.6   111.2   218.3   279.5   314.7   341.1   372.5   412.1   477.0   854.7  1819.4  2629.7  69842.0    69916
read      275.9   242.6    63.8   101.2   112.3   226.6   297.5   340.5   371.7   406.0   451.4   531.9  1265.4  2645.5  7253.8  71845.7    72019
read      267.0   199.8    63.8   101.5   112.5   220.0   293.3   338.6   370.6   405.5   450.3   526.5  1067.0  2055.3  3176.9  78201.3    78070
read      269.8   271.6    68.9   105.4   116.9   206.3   264.1   299.8   328.7   369.3   434.3   576.9  1478.0  3176.5  7312.4  99375.7    99548
read      247.4   159.1    63.8   102.5   115.1   230.2   276.5   301.9   319.7   341.1   369.0   416.8   739.3  1845.7  2696.9  36575.0    36393
read      286.2   307.2    63.8   129.9   147.7   244.0   289.5   316.5   338.0   365.6   403.3   476.3  1355.7  3505.3  7736.6 172397.3   172591
read      196.6    85.9    63.8   117.3   133.4   187.7   209.4   221.3   230.4   241.5   256.5   285.6   381.7  1177.0  3358.3   8374.3     8325
read      259.8   225.8    63.8   100.7   111.1   214.0   276.5   312.9   340.7   373.9   419.0   498.8  1240.6  2552.1  4059.6  73733.0    73684
read      255.8   173.1    63.8   100.3   111.8   231.6   286.7   317.5   339.4   364.5   396.4   450.0   893.9  2000.5  3295.2  48375.0    48420
read      194.5    88.0    63.8   116.5   132.1   184.0   204.0   216.6   226.6   238.0   254.7   289.2   423.6  1050.2  2875.0   6874.0     6828
read      257.6   308.9    63.8   106.6   118.1   198.3   245.4   273.3   294.6   320.6   360.0   450.1  1726.7  3512.9  7696.1 118675.7   118747
read      195.3    72.5    68.9   119.1   134.7   186.3   206.8   218.8   228.7   239.9   255.4   284.6   388.2  1128.5  1356.6   7179.3     7123
read      292.7   259.8    68.9   131.8   150.8   254.7   302.9   331.5   353.3   380.6   418.7   486.8  1298.2  3470.1  7179.8 174981.0   175577
read      217.2   116.8    68.9   109.8   121.5   193.1   233.3   258.7   277.4   300.4   330.9   380.6   552.8  1470.3  2067.5 147248.3   147498
read      251.2   141.3    63.8   104.5   117.6   234.9   281.0   306.7   325.0   347.2   377.4   428.3   713.5  1610.2  3057.8  35761.3    35814
read      268.1   185.3    68.9   102.4   113.6   235.2   299.8   337.3   364.3   394.8   432.8   498.5   999.2  2005.5  3245.5  59482.7    59488
read      312.6   354.7    68.9   137.2   156.7   262.0   309.0   336.6   357.8   384.4   422.2   493.6  2279.2  4189.9  7873.0 167536.0   167483
read      257.6   247.3    63.8   103.6   114.4   203.3   261.7   295.8   322.2   358.5   412.1   521.9  1287.8  2925.5  7273.4  88835.3    88988
read      238.2   377.0    74.4   122.0   144.0   210.9   235.6   251.2   263.7   279.0   301.8   345.1   578.4  8372.3 11963.8   9950.7     9869
read      278.1   312.8    68.9   110.2   122.5   210.3   262.2   293.5   317.6   348.6   397.5   557.2  1764.1  3322.3  7702.8 111450.0   111786
read      281.2   307.4    54.7   108.4   120.3   213.3   270.2   305.2   332.6   368.6   424.4   587.6  1835.4  3233.8  7651.9  92873.7    92736
read      344.9   244.0    74.4   163.1   186.8   305.3   363.4   397.7   424.1   456.4   500.3   580.5  1313.6  3451.9  7232.5 179019.3   178657
read      231.8   142.0    68.9   110.3   122.2   203.0   251.3   280.0   300.9   325.5   359.4   415.0   638.8  1689.2  2929.7 108928.3   108877
read      240.5   117.3    68.9   110.5   129.3   229.9   264.9   283.8   296.9   314.8   339.2   382.8   550.3  1470.7  2341.9  19095.7    19091
read      274.5   281.3    68.9   103.4   114.1   222.7   281.5   314.8   340.9   374.4   424.6   528.4  1591.9  3089.2  7715.1  65788.0    65772
read      277.2   248.2    68.9   104.4   115.7   219.2   286.7   328.7   362.7   403.8   460.7   570.8  1373.9  2713.3  5370.2  79032.7    79060
read      240.5   161.0    68.9   107.2   118.4   202.2   257.9   291.5   316.3   346.1   390.3   469.6   800.5  1803.5  3214.0  99696.7    99953
read      259.0   152.9    68.9   108.6   125.9   243.2   287.8   312.4   330.4   351.9   381.4   432.5   703.4  1675.7  7108.3  24332.0    24354
read      303.1   348.6    68.9   122.0   138.6   239.2   291.0   320.8   344.5   375.0   422.6   533.7  1784.2  3736.2  7660.5 144273.3   144236
read      305.0   203.3    63.8   138.9   158.8   269.8   324.5   358.0   383.3   415.4   460.4   541.9   945.0  2753.2  4186.1 168107.3   168093
read      263.7   243.2    68.9   110.3   126.9   228.7   267.0   290.3   308.8   332.5   366.8   438.6  1290.2  2873.9  7826.8  22208.3    22028
read      355.7   498.6    68.9   108.3   121.9   242.5   323.0   378.5   420.4   469.9   545.7   842.6  2616.3  7015.6  8635.6  77497.0    77499
read      349.5   548.9    68.9   119.5   135.8   238.6   289.2   318.1   341.5   372.1   423.9   784.9  3311.3  6482.3  8341.0 128204.3   128271
read      243.7   214.0    63.8   110.3   122.3   203.5   250.9   280.3   302.1   328.9   365.8   434.7  1096.5  2804.7  6253.5 126597.3   126673
read      267.7   175.0    63.8   103.3   115.7   242.2   299.3   331.9   355.7   384.9   423.4   487.7   864.4  1975.3  3754.4  43705.3    43605
read      298.0   342.1    68.9   109.5   121.9   216.8   273.2   308.6   337.4   377.4   453.4   759.1  1760.3  3593.6  7632.1 103037.3   103217
read      293.3   293.2    68.9   107.0   119.4   217.7   286.4   336.5   379.6   433.7   504.1   642.7  1576.9  3380.7  7480.5  93660.0    93706
read      258.5   180.4    68.9   107.8   125.3   240.9   284.6   308.4   325.2   345.2   373.3   425.5   714.2  2093.5  7316.8  23217.3    23247
read      297.5   273.5    68.9   105.0   117.1   232.6   313.1   364.9   401.3   443.6   497.1   601.5  1505.1  3081.1  7223.3  77221.7    77378
read      216.6   120.9    74.4   118.5   138.3   203.0   229.3   245.4   257.5   272.3   292.0   322.4   505.5  1729.6  2757.9  10428.7    10495
read      300.5   360.5    68.9   113.9   128.6   222.7   272.5   302.0   324.4   355.2   403.3   662.3  1740.1  3620.6  7706.8 134802.0   134841
read      221.2   150.1    68.9   105.6   116.4   189.6   234.9   263.7   284.9   310.2   342.9   398.6   711.5  1840.2  3266.3 120691.7   120602
read      269.3   209.0    63.8   102.9   115.8   237.8   290.8   320.1   341.6   367.7   402.7   473.6  1143.1  2371.6  7109.3  37062.3    36975
read      361.9   439.8    63.8   135.1   156.0   270.1   321.9   356.5   384.9   424.5   492.2   821.7  2579.6  4623.6  7978.7 150929.0   151323
read      224.2   153.3    68.9   104.1   114.5   190.8   240.7   270.7   292.4   318.1   352.1   410.9   720.3  1908.2  3178.4 105396.3   105217
read      216.8   132.0    63.8   103.9   114.0   186.6   234.0   263.7   285.2   310.7   343.2   396.5   607.5  1566.1  2949.6 110613.7   110653
read      220.5   159.1    68.9   106.5   117.4   188.3   232.5   260.7   281.6   306.7   338.7   394.9   712.2  2151.5  4377.4 127688.0   127593
read      204.6    88.4    63.8   101.9   111.6   182.3   232.6   261.7   280.7   301.4   326.7   365.9   453.2   593.4   870.8 101147.0   101096
read      212.9   101.1    63.8   112.8   124.9   193.5   230.8   254.3   272.6   294.2   322.1   367.6   477.1   900.9  2578.9 158719.7   158958
read      203.5    85.9    68.9   105.9   116.5   182.2   222.7   249.0   268.8   292.2   320.1   363.7   459.8   650.3  1327.2 136752.0   136541
read      212.3    93.4    63.8   113.7   126.5   195.2   231.6   254.3   271.7   292.6   319.5   362.6   457.9   739.4  1934.8 164704.0   164999
read      219.0   102.2    68.9   115.6   128.9   200.2   237.7   261.5   279.1   300.7   329.3   374.5   500.5   847.3  3252.9 164657.7   164911
read      204.4    87.0    63.8   100.5   110.0   184.8   238.5   265.1   281.8   299.9   321.1   357.0   436.1   578.2   924.3  88195.0    87904
read      215.5    84.0    54.7   116.1   129.2   199.1   234.8   257.8   274.6   295.6   322.3   366.3   464.8   727.8  1024.3 168718.0   169356
read      212.8    94.8    68.9   101.5   111.4   201.2   252.2   274.4   289.3   305.9   326.5   360.8   440.2   590.2  2633.1  67920.7    67870
read      224.9   114.2    63.8   117.9   131.5   205.3   243.8   267.7   285.9   308.3   337.8   386.5   509.9   924.5  3472.8 167903.3   167602
read      213.3    82.7    68.9   115.8   128.9   197.7   232.9   254.7   271.5   291.6   317.7   359.6   450.5   712.0  1239.9 170181.7   170450
read      211.1    87.6    68.9   101.5   111.3   197.7   250.1   272.9   288.2   305.3   326.4   361.3   441.8   587.0  1061.3  73069.0    72942
read      208.4   124.1    74.4   119.4   138.9   205.6   226.7   237.5   246.6   256.0   270.3   293.1   350.6   776.7  7446.4  13870.0    13873
read      214.9    79.9    68.9   104.2   115.2   217.6   251.7   268.1   279.3   292.5   309.7   336.3   399.3   540.2  1413.6  45021.0    45295
read      228.2   247.4    68.9   116.2   129.8   205.4   246.3   271.4   290.6   314.1   344.7   396.9   541.4   870.6  6279.1 157608.3   157697
read      223.8   174.9    68.9   108.0   119.3   196.2   246.3   276.6   298.5   323.8   357.6   411.5   555.0   957.5  2737.8 117111.3   117232
read      211.2    94.5    63.8   102.8   112.8   186.8   240.2   270.5   290.5   312.8   340.4   383.1   484.1   656.1  1299.1 101125.0   101152
read      208.5    76.7    63.8   102.9   113.3   209.5   245.3   262.0   272.8   286.3   302.5   328.4   388.0   496.5  2017.0  50438.3    50333
read      199.3    88.2    68.9   105.1   115.4   179.3   218.5   243.8   263.1   285.2   311.6   348.3   428.9   673.2  1504.2 136470.3   136447
read      202.8    80.1    63.8   110.0   121.0   185.6   221.4   243.8   261.1   281.9   308.8   346.9   432.0   654.9  1691.8 158768.7   158298
read      203.5    78.4    63.8   100.7   110.5   195.4   242.3   262.3   274.7   289.3   307.0   334.0   394.8   492.7   765.2  69421.3    69328
read      217.8    93.2    68.9   115.4   128.7   200.8   238.1   261.7   278.8   299.8   327.2   370.2   470.4   793.6  1756.6 164684.3   164566
read      223.2   103.6    68.9   104.4   115.3   209.9   262.9   286.9   303.0   320.8   344.4   384.1   476.3   668.4  2960.1  70696.7    70740
read      208.6    97.7    63.8   104.1   114.2   185.4   235.0   264.8   284.6   306.2   332.0   370.7   460.0   675.3  2835.1 106966.0   106915
read      200.9    83.6    68.9   103.9   114.0   180.1   222.9   250.0   269.8   291.6   317.4   355.8   434.2   583.4  1003.1 126121.0   126425
read      203.2    88.7    63.8   100.5   110.1   188.3   239.2   262.8   277.3   293.4   313.5   343.7   412.1   526.4  1201.5  79088.7    79083
read      200.3   100.2    68.9   106.3   116.7   180.6   218.5   243.3   262.3   284.3   311.5   349.4   432.0   631.2  3493.7 143054.0   143445
read      208.0   107.6    68.9   112.7   124.9   191.1   226.4   248.5   265.6   286.1   312.7   353.0   439.1   694.9  2025.8 165588.7   165502
read      205.9    79.1    63.8   104.2   115.2   208.0   237.6   252.2   262.6   273.6   289.9   314.9   374.5   499.8  1367.5  40921.0    40820
read      202.4    67.6    63.8   109.3   123.1   203.7   226.3   237.8   247.3   257.7   271.8   294.1   345.7   458.7  2116.7  25095.0    25097
read      204.1    64.1    68.9   108.8   121.9   205.6   229.4   241.9   251.0   262.1   274.9   297.2   349.6   441.2  1839.4  26668.3    26808
read      207.0    93.6    63.8   101.3   111.0   195.1   245.0   266.9   281.0   296.3   316.2   345.8   415.1   538.5  1286.9  72899.3    72990
read      201.0   102.0    68.9   102.1   111.8   178.9   224.7   252.7   271.8   292.8   317.4   354.3   432.9   625.8  3327.1 114085.3   113963
read      201.9    87.0    63.8   101.1   110.7   181.9   231.8   259.3   276.6   295.2   317.8   352.6   431.2   573.5  1182.9  97516.7    97475
read      203.9   148.3    68.9   113.2   129.1   201.6   223.0   233.8   242.7   252.7   267.3   291.0   351.7   557.1 11143.4  18679.0    18649
read      206.5    91.5    63.8   109.6   120.6   187.4   225.5   249.4   267.7   289.4   316.6   358.9   457.1   745.8  1725.6 149857.0   150293
read      201.4    88.5    63.8   103.3   113.2   179.9   224.0   251.5   271.0   292.4   317.9   356.7   442.2   661.6  1712.0 119477.0   119407
read      205.1    96.9    59.1   100.6   110.2   189.1   240.8   264.7   279.8   296.0   316.6   347.3   421.0   560.3  3014.6  79994.0    79895
read      207.4    94.6    63.8   107.0   118.0   187.9   228.5   253.8   272.5   294.6   321.6   365.9   461.2   638.3  1725.7 137196.0   137569
read      199.7    86.2    68.9   101.3   110.8   178.7   224.9   252.6   271.5   292.2   316.3   353.0   436.3   618.7  1130.0 109955.7   109784
read      206.7    77.3    68.9   102.0   112.1   207.0   243.3   260.0   271.0   284.4   300.9   327.4   389.6   506.2   916.9  52199.3    52195

