Timestamp start: 1747215349295
Timestamp end: 1747216189567

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      245.4   158.3    68.9    99.2   109.5   211.3   277.1   316.6   344.3   374.8   410.7   466.3   767.6  1573.3  2927.6  73918.7    74136
read      234.4   215.4    63.8   105.1   115.8   186.0   228.2   255.2   276.5   304.2   343.8   458.3  1281.4  2459.7  3947.6 130777.0   130756
read      234.4   149.3    63.8    99.1   108.9   205.9   262.2   293.4   316.9   345.7   383.3   439.7   716.9  1797.7  2787.1  69728.0    69916
read      241.3   168.1    68.9    98.8   108.7   209.4   270.4   306.9   332.7   362.5   397.2   451.3   781.8  1793.8  3784.4  72057.3    72019
read      246.7   172.8    63.8    99.9   110.3   209.2   275.0   315.2   344.1   375.6   413.3   470.7   798.2  1808.9  3806.2  78137.7    78070
read      226.7   161.3    63.8   101.8   111.6   188.0   242.1   274.9   299.4   329.5   371.0   441.6   730.7  1949.9  4115.1  99546.7    99548
read      231.0   129.3    63.8   101.3   113.4   218.7   262.5   285.9   302.1   320.0   344.0   382.5   557.5  1278.9  3025.0  36217.3    36393
read      262.8   288.8    63.8   120.2   135.5   219.8   258.5   280.5   296.6   317.3   345.9   404.5  1523.4  3481.1  7675.0 172650.7   172591
read      182.9    83.1    63.8   108.1   122.5   174.8   193.9   204.5   213.1   223.0   235.8   262.0   373.4  1137.2  2883.9   8303.0     8325
read      260.0   321.3    68.9    99.8   109.9   209.1   272.2   311.0   340.4   374.1   416.7   493.0  1154.3  2851.4 15340.4  73533.3    73684
read      241.7   148.6    68.9    99.6   110.4   219.2   271.8   301.9   322.2   345.3   374.6   425.6   768.0  1760.4  2675.9  48550.3    48420
read      180.7    86.4    63.8   106.7   120.1   173.1   192.4   203.1   212.1   222.1   234.5   260.0   350.6  1090.2  1741.4   6791.0     6828
read      235.0   225.5    68.9   103.9   114.3   186.1   231.7   261.4   284.0   312.0   353.3   458.7  1168.6  2936.6  4280.2 118082.0   118747
read      180.1   129.8    63.8   105.5   119.5   171.0   189.0   199.3   207.2   216.6   229.7   251.8   345.3  1455.6  7712.1   7082.7     7123
read      260.8   271.4    68.9   121.3   137.2   221.8   260.6   283.0   299.3   319.4   348.2   404.3  1429.7  3446.9  7411.5 174893.7   175577
read      206.7   130.7    68.9   106.9   117.8   183.0   220.3   243.8   262.2   283.9   311.9   355.4   497.7  1819.0  2889.5 147683.7   147498
read      228.5   113.5    68.9   101.6   113.7   217.1   257.9   280.8   297.0   315.3   339.0   376.1   543.9  1372.1  2015.3  35709.0    35814
read      246.1   154.4    63.8   100.0   110.7   219.6   277.5   311.8   335.8   363.2   395.8   446.6   808.7  1660.6  2970.1  59454.3    59488
read      245.7   237.4    63.8   116.7   130.7   209.2   248.3   271.0   288.0   308.6   336.9   389.9  1360.4  3341.0  6340.6 167529.7   167483
read      243.9   304.0    59.1   101.1   111.1   196.8   258.1   295.1   322.9   357.6   402.0   472.3   908.0  2424.6 19369.2  88928.7    88988
read      187.2   109.4    63.8   107.3   122.4   178.9   199.3   211.3   219.5   230.2   244.6   270.3   356.8  1394.4  3931.9   9755.3     9869
read      237.6   201.4    63.8   103.3   113.6   188.2   239.8   274.4   301.5   336.8   390.7   493.6   960.9  2717.2  4916.4 111591.3   111786
read      238.8   178.9    63.8   101.1   111.1   194.4   255.3   292.5   320.9   356.1   400.2   469.1   905.3  1999.1  3019.4  92586.0    92736
read      233.3   186.8    63.8   120.6   135.1   209.1   244.6   265.9   281.6   300.7   326.7   370.7   602.2  2805.1  4689.4 178494.3   178657
read      206.7   155.5    68.9   101.8   111.2   178.6   224.6   252.8   272.3   294.7   321.8   365.9   511.7  1841.3  4725.8 108878.7   108877
read      214.3   133.7    68.9   107.2   122.5   204.1   233.3   249.5   261.2   274.1   292.9   322.0   476.0  1480.7  4007.1  19036.0    19091
read      247.4   164.0    63.8    99.7   110.0   216.3   276.5   312.8   338.9   367.9   402.6   459.7   842.4  1829.7  2872.3  65633.7    65772
read      249.8   193.9    68.9    99.3   109.6   206.5   272.3   312.3   341.2   373.8   413.6   475.7  1029.2  2249.9  4154.4  78979.0    79060
read      230.5   181.4    68.9   102.2   111.9   188.7   243.2   275.8   300.6   331.6   374.8   451.8   803.5  2359.4  3770.0 100009.7    99953
read      221.6   175.6    68.9   107.1   121.9   210.6   241.4   258.1   270.4   285.5   305.6   340.2   496.7  1638.3  7480.2  24337.3    24354
read      210.2   128.2    68.9   107.8   118.6   185.6   224.2   248.3   266.7   288.8   316.8   362.4   550.7  1545.5  3194.6 143781.3   144236
read      225.8   190.3    63.8   115.5   128.8   200.5   236.7   258.8   274.8   294.8   320.7   366.8   549.6  3174.0  5443.0 168196.0   168093
read      223.6   119.6    68.9   106.0   120.9   213.4   247.7   266.9   280.6   296.6   318.8   355.1   466.7  1359.2  2711.2  22086.7    22028
read      274.8   272.1    63.8   101.7   112.4   214.1   285.7   332.1   365.3   402.7   451.4   542.2  1376.4  3064.6  7774.5  77761.3    77499
read      306.1   409.6    68.9   111.1   124.1   212.7   257.8   285.3   307.4   338.0   396.7  1040.1  2083.6  4647.7  7936.4 128233.7   128271
read      219.9   186.0    63.8   105.2   115.6   185.1   227.5   253.7   273.3   296.6   327.4   379.7   906.0  2545.5  4800.2 127062.7   126673
read      248.7   201.4    68.9   100.9   112.2   221.3   267.2   293.9   314.3   338.7   370.1   429.2  1016.9  2856.7  4388.8  43594.7    43605
read      251.4   246.3    68.9   103.6   114.1   194.5   251.1   288.5   318.2   358.9   417.5   512.8  1209.5  3295.2  6978.2 103319.3   103217
read      265.0   279.3    63.8   102.9   113.7   201.9   268.5   315.6   352.1   393.8   441.7   519.0  1296.3  3535.1  7554.3  93972.7    93706
read      229.6   107.6    68.9   104.6   119.8   219.6   258.4   279.1   293.8   311.3   334.1   370.8   504.2  1200.9  1959.1  23432.0    23247
read      261.0   208.1    63.8   100.3   110.7   212.6   284.5   329.9   361.6   395.6   435.8   504.0  1123.1  2358.8  3231.4  77320.0    77378
read      198.5   101.3    68.9   111.0   128.8   189.4   213.0   226.2   235.3   247.8   264.0   291.8   392.2  1167.8  3192.9  10547.3    10495
read      282.6   356.1    68.9   109.4   121.3   206.1   250.3   275.4   295.7   321.5   365.9   738.4  1665.0  3820.9  7564.0 134470.3   134841
read      205.9   124.2    63.8   102.5   112.2   178.1   220.6   247.6   267.8   291.6   321.0   369.8   589.4  1517.1  2969.3 120727.7   120602
read      245.8   187.2    63.8   101.1   113.1   222.2   269.3   294.9   313.6   335.7   365.4   417.9   880.3  2326.6  7106.2  36937.3    36975
read      314.2   447.6    68.9   118.9   135.0   229.8   270.6   294.4   313.4   338.3   377.9   619.6  2787.8  5339.6  7972.2 151663.0   151323
read      208.9   136.5    63.8   101.4   110.8   179.7   227.3   256.3   277.0   300.8   330.9   378.5   571.5  1543.5  2931.2 105359.3   105217
read      203.0   106.3    68.9   101.3   110.6   177.5   222.7   250.9   271.1   293.9   321.8   367.3   501.7  1137.5  2279.6 110650.3   110653
read      207.3   140.9    63.8   103.7   113.8   180.4   221.4   247.6   267.2   289.9   317.9   364.6   571.5  1595.7  5847.0 127328.7   127593
read      200.8    85.8    63.8   101.3   110.9   180.3   228.1   255.8   273.5   292.8   316.0   350.5   434.3   620.5  1208.2 101253.0   101096
read      204.2    85.7    63.8   111.1   122.4   187.0   222.3   244.5   261.6   282.2   308.7   347.5   433.0   677.4  1827.6 158353.7   158958
read      198.9   100.4    68.9   105.5   115.7   179.2   217.1   241.8   261.2   283.2   310.2   347.5   427.8   649.0  1413.8 136683.7   136541
read      213.0    84.3    68.9   115.6   128.6   196.7   231.8   253.6   270.4   290.6   317.0   359.8   462.2   778.3  1450.7 164789.0   164999
read      212.5    99.7    68.9   115.3   128.3   196.0   230.8   252.4   269.0   289.2   315.6   357.6   456.5   809.3  2867.3 165262.0   164911
read      206.5   139.3    63.8   102.0   111.8   187.0   238.8   264.7   280.7   297.5   318.7   350.5   425.9   623.8  7183.8  87543.0    87904
read      213.9    86.9    68.9   117.2   130.3   198.5   232.5   253.4   269.6   289.3   315.1   356.1   457.5   796.1  2594.0 169216.0   169356
read      206.9    81.7    63.8   101.9   112.1   198.7   245.1   265.1   277.7   292.1   310.3   338.0   402.1   536.6  1733.2  68011.3    67870
read      211.3    97.5    68.9   115.0   128.1   194.9   229.4   250.6   267.1   287.2   313.5   354.4   451.9   811.4  3599.6 166955.7   167602
read      217.0    97.3    68.9   117.3   130.4   199.7   234.2   255.8   272.3   292.3   318.1   361.8   476.2  1381.5  1729.5 170480.7   170450
read      203.8    78.3    63.8   101.1   111.4   193.4   240.3   261.6   274.7   290.2   308.9   336.7   398.9   505.2   677.4  72933.3    72942
read      197.1    58.6    68.9   117.6   134.4   196.6   215.0   225.1   232.0   240.8   252.7   273.4   325.4   459.8  2136.6  13874.7    13873
read      209.8    77.2    63.8   105.3   116.9   211.0   243.0   258.5   269.0   281.3   296.4   321.6   380.6   503.7  2118.1  45024.3    45295
read      203.0    78.8    68.9   110.6   121.8   185.8   221.0   243.2   260.7   281.6   308.5   347.1   432.9   676.0  1004.4 157531.0   157697
read      199.2   111.2    63.8   102.5   112.4   177.6   220.8   248.2   267.3   288.1   312.5   346.6   427.8   666.8  2991.0 117473.7   117232
read      200.3    92.3    54.7   101.5   111.0   179.6   227.3   255.2   273.1   292.3   315.2   349.0   428.0   584.3  2409.9 101692.0   101152
read      208.8    78.6    63.8   104.5   115.7   208.8   243.8   259.8   270.3   283.1   298.2   324.4   386.3   559.8  1928.1  50542.3    50333
read      198.1    84.3    63.8   104.9   115.0   178.3   216.4   241.5   260.9   283.2   310.0   347.0   431.7   649.9  1789.8 136062.3   136447
read      202.1    85.6    68.9   110.4   121.4   185.0   219.6   241.6   259.0   279.7   306.2   344.8   430.5   667.8  1485.7 158476.7   158298
read      203.7    77.5    59.1   101.4   111.4   195.6   241.1   261.0   273.5   288.2   305.9   333.3   395.0   486.1   696.7  69423.0    69328
read      206.6    92.1    68.9   112.9   125.1   190.1   224.4   245.7   262.2   282.3   308.7   347.8   437.8   736.4  2655.5 165011.7   164566
read      203.7    88.0    63.8   101.0   111.0   193.9   240.0   260.4   273.0   288.0   306.2   334.6   401.2   527.4  2662.7  70554.0    70740
read      197.4    83.9    63.8   101.3   110.8   178.2   223.2   250.2   268.3   287.7   310.3   342.6   416.8   542.5  1075.7 106764.0   106915
read      197.8    80.3    63.8   103.7   113.7   178.0   218.4   244.6   264.1   285.8   311.6   346.6   426.1   569.5   873.4 126784.3   126425
read      203.4    91.7    63.8   100.4   110.4   189.4   238.2   260.8   274.6   290.5   309.9   339.1   405.9   769.7  2646.8  79050.7    79083
read      198.6    95.4    63.8   106.2   116.5   179.3   216.2   240.1   258.7   280.4   307.3   344.7   430.1   664.1  2370.6 143530.0   143445
read      210.1    85.4    68.9   113.9   126.5   193.4   228.3   250.1   267.0   287.5   314.3   356.2   460.3   761.5  1640.2 165799.7   165502
read      208.4    74.7    63.8   105.5   117.4   210.3   239.8   254.0   264.5   275.2   291.4   315.7   378.1   554.1  1914.9  40909.3    40820
read      203.9    70.0    68.9   110.4   124.4   205.6   228.3   240.3   249.4   260.1   273.2   295.7   349.1   456.1  1375.1  25143.7    25097
read      206.3    84.2    68.9   110.6   124.3   207.4   230.3   242.6   251.4   262.4   274.9   297.1   356.4   542.5  2770.9  26694.0    26808
read      204.3    98.9    63.8   101.5   111.5   193.2   240.6   261.6   274.6   289.9   308.6   337.0   398.9   527.1  1646.4  72862.7    72990
read      199.5    92.1    63.8   102.4   112.3   179.0   223.0   250.4   269.5   290.1   314.2   348.6   431.5   591.3  1699.8 114096.7   113963
read      199.9    87.1    63.8   100.8   110.5   181.5   229.1   255.6   272.5   290.7   312.3   343.6   417.3   541.1  1214.4  97276.0    97475
read      198.2    66.5    63.8   113.5   129.0   197.5   217.9   228.9   235.9   246.7   259.3   280.3   335.3   635.4  1804.3  18614.0    18649
read      198.8    82.0    68.9   107.2   117.8   180.6   216.5   239.3   257.4   278.7   305.5   343.7   431.7   674.1  1716.1 149778.3   150293
read      197.1   107.9    63.8   102.2   111.9   176.2   218.2   245.4   264.8   285.7   310.1   344.5   420.8   581.4  2719.9 119987.0   119407
read      202.1    85.7    63.8   100.7   110.4   187.3   236.5   259.6   273.6   289.9   309.8   339.3   404.6   623.7  1456.5  80108.3    79895
read      195.5   100.2    63.8   103.7   113.8   175.8   213.6   238.1   257.3   279.3   305.8   342.4   420.8   564.5  2609.0 137721.0   137569
read      197.0    92.0    63.8   101.0   110.6   176.5   221.2   248.7   267.4   287.4   311.0   344.4   419.1   536.1  2635.3 109946.3   109784
read      209.0    87.6    63.8   103.4   114.4   207.1   243.6   260.7   271.8   285.7   302.5   329.8   392.2   557.2  2627.2  52022.0    52195

